"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelAvantX"|"G"|0.0|10.0|50,"AccelAvantZ"|"G"|0.0|10.0|50,"AccelAvantY"|"G"|0.0|10.0|50,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10,"LapCount"|""|0|0|10,"LapTime"|"Min"|0.0|0.0|10,"Sector"|""|0|0|10,"SectorTime"|"Min"|0.0|0.0|10,"ElapsedTime"|"Min"|0.0|0.0|10,"CurrentLap"|""|0|0|10
31223,1551445887160,1.51,2.411,1.6817,0.16,0.01,1.02,-0,0,-0,1538,0,73,23,92,512,0.0,300,300,60,116.0,0,0,20,418,24,0,0,0,0,0,0,,,,,,,,,,,
31243,1551445887180,1.513,2.428,1.688,0.16,0.01,1.05,-0,1,-0,1538,0,73,23,92,512,0.0,300,300,60,116.0,0,0,20,418,24,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
31263,1551445887210,1.506,2.42,1.6893,0.14,0.01,1.03,-0,0,-0,1538,0,73,23,92,512,0.0,300,300,60,116.0,0,0,20,418,24,0,0,0,0,0,0,,,,,,,,,,,
31283,1551445887230,1.515,2.417,1.688,0.14,0.0,0.99,0,0,-0,1547,0,74,23,92,513,0.0,300,300,60,116.0,0,0,22,417,24,0,0,0,0,0,0,,,,,,,,,,,
31303,1551445887250,1.491,2.399,1.6905,0.13,0.01,0.95,-0,-0,-0,1547,0,74,23,92,513,0.0,300,300,60,116.0,0,0,22,417,24,0,0,0,0,0,0,,,,,,,,,,,
31323,1551445887270,1.516,2.417,1.6956,0.13,0.01,0.9,-0,-0,0,1547,0,74,23,92,513,0.0,300,300,60,116.0,0,0,22,417,24,0,0,0,0,0,0,,,,,,,,,,,
31343,1551445887290,1.518,2.421,1.6943,0.14,0.02,0.86,0,-0,0,1547,0,74,23,92,513,0.0,300,300,60,116.0,0,0,22,417,24,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
31363,1551445887310,1.52,2.417,1.6943,0.15,0.03,0.89,-0,-0,0,1547,0,74,23,92,513,0.0,300,300,60,116.0,0,0,22,417,24,0,0,0,0,0,0,,,,,,,,,,,
31383,1551445887330,1.523,2.399,1.6993,0.15,0.05,0.84,-0,0,0,1552,0,74,23,92,516,0.0,300,300,60,116.0,0,0,24,417,23,0,0,0,0,0,0,,,,,,,,,,,
31403,1551445887350,1.521,2.392,1.7081,0.17,0.06,0.82,-0,0,0,1552,0,74,23,92,516,0.0,300,300,60,116.0,0,0,24,417,23,0,0,0,0,0,0,,,,,,,,,,,
31423,1551445887370,1.498,2.399,1.6981,0.16,0.06,0.82,-0,0,0,1552,0,74,23,92,516,0.0,300,300,60,116.0,0,0,24,417,23,0,0,0,0,0,0,,,,,,,,,,,
31443,1551445887390,1.51,2.407,1.7006,0.17,0.05,0.83,-0,0,0,1552,0,74,23,92,516,0.0,300,300,60,116.0,0,0,24,417,23,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
31463,1551445887409,1.508,2.402,1.6931,0.18,0.04,0.85,-0,0,-0,1552,0,74,23,92,516,0.0,300,300,60,116.0,0,0,24,417,23,0,0,0,0,0,0,,,,,,,,,,,
31483,1551445887429,1.503,2.412,1.7044,0.16,0.04,0.9,-0,0,-0,1581,0,74,23,91,500,0.0,300,300,60,111.0,0,0,26,414,25,0,0,0,0,0,0,,,,,,,,,,,
31503,1551445887449,1.505,2.425,1.7031,0.16,0.04,0.92,0,0,-0,1581,0,74,23,91,500,0.0,300,300,60,111.0,0,0,26,414,25,0,0,0,0,0,0,,,,,,,,,,,
31523,1551445887469,1.512,2.432,1.7132,0.16,0.07,0.93,-0,-0,-0,1581,0,74,23,91,500,0.0,300,300,60,111.0,0,0,26,414,25,0,0,0,0,0,0,,,,,,,,,,,
31543,1551445887489,1.505,2.421,1.7031,0.15,0.07,0.93,-0,-0,-0,1581,0,74,23,91,500,0.0,300,300,60,111.0,0,0,26,414,25,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
31563,1551445887509,1.508,2.417,1.7069,0.16,0.07,0.91,-0,-0,-0,1581,0,74,23,91,500,0.0,300,300,60,111.0,0,0,26,414,25,0,0,0,0,0,0,,,,,,,,,,,
31583,1551445887529,1.499,2.412,1.6843,0.16,0.07,0.94,-0,0,-0,1570,0,74,23,92,515,0.0,300,300,60,116.0,0,0,27,415,24,0,0,0,0,0,0,,,,,,,,,,,
31603,1551445887549,1.506,2.42,1.6855,0.15,0.05,0.94,-0,0,-0,1570,0,74,23,92,515,0.0,300,300,60,116.0,0,0,27,415,24,0,0,0,0,0,0,,,,,,,,,,,
31623,1551445887569,1.517,2.41,1.6704,0.15,0.05,0.92,-0,0,-0,1570,0,74,23,92,515,0.0,300,300,60,116.0,0,0,27,415,24,0,0,0,0,0,0,,,,,,,,,,,
31643,1551445887589,1.508,2.408,1.6918,0.15,0.05,0.92,-0,0,-0,1570,0,74,23,92,515,0.0,300,300,60,116.0,0,0,27,415,24,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
31663,1551445887609,1.528,2.408,1.7107,0.15,0.06,0.87,-0,0,-0,1570,0,74,23,92,515,0.0,300,300,60,116.0,0,0,27,415,24,0,0,0,0,0,0,,,,,,,,,,,
31683,1551445887629,1.522,2.398,1.7107,0.16,0.05,0.85,-0,0,-0,1601,0,74,23,91,505,0.0,300,300,60,117.0,0,0,29,412,24,0,0,0,0,0,0,,,,,,,,,,,
31703,1551445887649,1.51,2.396,1.7081,0.16,0.05,0.86,-0,-0,-0,1601,0,74,23,91,505,0.0,300,300,60,117.0,0,0,29,412,24,0,0,0,0,0,0,,,,,,,,,,,
31723,1551445887669,1.506,2.397,1.7006,0.15,0.04,0.9,-0,0,-0,1601,0,74,23,91,505,0.0,300,300,60,117.0,0,0,29,412,24,0,0,0,0,0,0,,,,,,,,,,,
31743,1551445887689,1.503,2.417,1.6981,0.15,0.06,0.94,-0,0,-0,1601,0,74,23,91,505,0.0,300,300,60,117.0,0,0,29,412,24,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
31763,1551445887709,1.494,2.427,1.7132,0.15,0.05,0.91,0,-0,-0,1601,0,74,23,91,505,0.0,300,300,60,117.0,0,0,29,412,24,0,0,0,0,0,0,,,,,,,,,,,
31783,1551445887729,1.505,2.43,1.7132,0.15,0.05,0.96,0,0,-0,1664,0,74,23,91,514,0.0,300,300,60,116.0,0,0,30,407,25,0,0,0,0,0,0,,,,,,,,,,,
31803,1551445887749,1.512,2.432,1.683,0.14,0.06,0.94,-0,0,-0,1664,0,74,23,91,514,0.0,300,300,60,116.0,0,0,30,407,25,0,0,0,0,0,0,,,,,,,,,,,
31823,1551445887769,1.512,2.412,1.6792,0.16,0.06,0.91,0,0,-0,1664,0,74,23,91,514,0.0,300,300,60,116.0,0,0,30,407,25,0,0,0,0,0,0,,,,,,,,,,,
31843,1551445887789,1.515,2.384,1.7056,0.17,0.06,0.89,0,0,-0,1664,0,74,23,91,514,0.0,300,300,60,116.0,0,0,30,407,25,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
31863,1551445887810,1.512,2.377,1.7094,0.16,0.06,0.91,0,-0,-0,1664,0,74,23,91,514,0.0,300,300,60,116.0,0,0,30,407,25,0,0,0,0,0,0,,,,,,,,,,,
31883,1551445887830,1.502,2.399,1.6981,0.16,0.05,0.94,0,-0,-0,1751,0,74,23,90,500,0.0,300,300,60,112.0,0,0,30,399,26,0,0,0,0,0,0,,,,,,,,,,,
31903,1551445887850,1.494,2.42,1.7019,0.16,0.05,0.95,0,-0,-0,1751,0,74,23,90,500,0.0,300,300,60,112.0,0,0,30,399,26,0,0,0,0,0,0,,,,,,,,,,,
31923,1551445887870,1.517,2.447,1.7132,0.16,0.05,0.99,0,0,-0,1751,0,74,23,90,500,0.0,300,300,60,112.0,0,0,30,399,26,0,0,0,0,0,0,,,,,,,,,,,
31943,1551445887890,1.516,2.442,1.6956,0.16,0.06,0.94,0,0,-0,1751,0,74,23,90,500,0.0,300,300,60,112.0,0,0,30,399,26,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
31963,1551445887909,1.511,2.407,1.6868,0.17,0.07,0.89,0,0,0,1751,0,74,23,90,500,0.0,300,300,60,112.0,0,0,30,399,26,0,0,0,0,0,0,,,,,,,,,,,
31983,1551445887929,1.516,2.374,1.7207,0.15,0.07,0.9,0,-0,0,1823,0,74,23,91,511,0.0,300,300,60,117.0,0,0,30,392,26,0,0,0,0,0,0,,,,,,,,,,,
32003,1551445887949,1.511,2.406,1.7182,0.16,0.07,0.91,0,-0,0,1823,0,74,23,91,511,0.0,300,300,60,117.0,0,0,30,392,26,0,0,0,0,0,0,,,,,,,,,,,
32023,1551445887969,1.508,2.412,1.6843,0.15,0.08,0.94,0,0,-0,1823,0,74,23,91,511,0.0,300,300,60,117.0,0,0,30,392,26,0,0,0,0,0,0,,,,,,,,,,,
32043,1551445887989,1.496,2.442,1.6931,0.16,0.07,0.9,0,0,-0,1823,0,74,23,91,511,0.0,300,300,60,117.0,0,0,30,392,26,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32063,1551445888003,1.517,2.415,1.7207,0.14,0.06,0.93,0,0,-0,1823,0,74,23,91,511,0.0,300,300,60,117.0,0,0,30,392,26,0,0,0,0,0,0,,,,,,,,,,,
32083,1551445888023,1.508,2.393,1.7157,0.13,0.07,0.98,0,0,-0,1949,0,74,23,89,500,0.0,300,300,60,115.0,0,0,28,381,28,0,0,0,0,0,0,,,,,,,,,,,
32103,1551445888043,1.51,2.392,1.6817,0.14,0.06,0.94,0,0,-0,1949,0,74,23,89,500,0.0,300,300,60,115.0,0,0,28,381,28,0,0,0,0,0,0,,,,,,,,,,,
32123,1551445888063,1.503,2.394,1.7031,0.13,0.07,0.92,0,-0,-0,1949,0,74,23,89,500,0.0,300,300,60,115.0,0,0,28,381,28,0,0,0,0,0,0,,,,,,,,,,,
32143,1551445888083,1.501,2.415,1.6855,0.12,0.08,1.0,0,0,-0,1949,0,74,23,89,500,0.0,300,300,60,115.0,0,0,28,381,28,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32163,1551445888109,1.515,2.442,1.7157,0.12,0.07,0.99,0,0,-0,1949,0,74,23,89,500,0.0,300,300,60,115.0,0,0,28,381,28,0,0,0,0,0,0,,,,,,,,,,,
32183,1551445888129,1.499,2.42,1.7044,0.15,0.06,1.0,0,0,-0,2135,0,74,23,87,500,0.0,300,300,60,114.0,0,0,24,369,28,0,0,0,0,0,0,,,,,,,,,,,
32203,1551445888149,1.513,2.406,1.6591,0.16,0.06,0.99,0,1,-0,2135,0,74,23,87,500,0.0,300,300,60,114.0,0,0,24,369,28,0,0,0,0,0,0,,,,,,,,,,,
32223,1551445888169,1.51,2.408,1.7144,0.14,0.06,1.0,0,-0,-0,2135,0,74,23,87,500,0.0,300,300,60,114.0,0,0,24,369,28,0,0,0,0,0,0,,,,,,,,,,,
32243,1551445888189,1.511,2.418,1.6843,0.12,0.04,1.01,0,0,-0,2135,0,74,23,87,500,0.0,300,300,60,114.0,0,0,24,369,28,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32263,1551445888209,1.521,2.403,1.7358,0.11,0.02,1.06,-0,-0,-0,2135,0,74,23,87,500,0.0,300,300,60,114.0,0,0,24,369,28,0,0,0,0,0,0,,,,,,,,,,,
32283,1551445888229,1.507,2.416,1.6817,0.1,0.03,1.1,-0,0,-0,2239,0,74,23,86,963,0.0,300,300,60,116.0,0,0,19,363,29,0,0,0,0,0,0,,,,,,,,,,,
32303,1551445888249,1.527,2.404,1.7132,0.1,0.03,1.07,-0,0,-0,2239,0,74,23,86,963,0.0,300,300,60,116.0,0,0,19,363,29,0,0,0,0,0,0,,,,,,,,,,,
32323,1551445888269,1.511,2.412,1.6905,0.1,0.04,1.14,-0,1,-0,2239,0,74,23,86,963,0.0,300,300,60,116.0,0,0,19,363,29,0,0,0,0,0,0,,,,,,,,,,,
32343,1551445888289,1.505,2.421,1.6931,0.1,0.05,1.1,0,1,-0,2239,0,74,23,86,963,0.0,300,300,60,116.0,0,0,19,363,29,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32363,1551445888309,1.471,2.432,1.673,0.1,0.07,1.16,0,1,-0,2239,0,74,23,86,963,0.0,300,300,60,116.0,0,0,19,363,29,0,0,0,0,0,0,,,,,,,,,,,
32383,1551445888329,1.521,2.43,1.7069,0.1,0.06,1.13,0,1,-0,2279,0,74,23,85,954,0.0,300,300,60,117.0,0,0,14,361,30,0,0,0,0,0,0,,,,,,,,,,,
32403,1551445888349,1.498,2.445,1.6918,0.1,0.09,1.17,0,1,-0,2279,0,74,23,85,954,0.0,300,300,60,117.0,0,0,14,361,30,0,0,0,0,0,0,,,,,,,,,,,
32423,1551445888369,1.525,2.425,1.7132,0.09,0.09,1.12,0,1,-0,2279,0,74,23,85,954,0.0,300,300,60,117.0,0,0,14,361,30,0,0,0,0,0,0,,,,,,,,,,,
32443,1551445888389,1.498,2.432,1.6905,0.09,0.1,1.12,-0,1,-0,2279,0,74,23,85,954,0.0,300,300,60,117.0,0,0,14,361,30,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32463,1551445888408,1.532,2.421,1.7207,0.07,0.09,1.13,-0,1,-0,2279,0,74,23,85,954,0.0,300,300,60,117.0,0,0,14,361,30,0,0,0,0,0,0,,,,,,,,,,,
32483,1551445888428,1.502,2.432,1.6805,0.06,0.1,1.15,-0,1,-0,2311,0,74,23,84,966,0.0,300,300,60,117.0,0,0,8,359,30,0,0,0,0,0,0,,,,,,,,,,,
32503,1551445888448,1.513,2.418,1.7157,0.04,0.09,1.16,-0,0,-0,2311,0,74,23,84,966,0.0,300,300,60,117.0,0,0,8,359,30,0,0,0,0,0,0,,,,,,,,,,,
32523,1551445888468,1.499,2.432,1.6692,0.04,0.06,1.18,-0,0,-1,2311,0,74,23,84,966,0.0,300,300,60,117.0,0,0,8,359,30,0,0,0,0,0,0,,,,,,,,,,,
32543,1551445888488,1.499,2.425,1.7119,0.03,0.05,1.15,-0,-1,-1,2311,0,74,23,84,966,0.0,300,300,60,117.0,0,0,8,359,30,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32563,1551445888508,1.52,2.428,1.6554,0.05,0.03,1.14,-0,-0,-1,2311,0,74,23,84,966,0.0,300,300,60,117.0,0,0,8,359,30,0,0,0,0,0,0,,,,,,,,,,,
32583,1551445888528,1.503,2.423,1.7169,0.03,0.04,1.12,-0,-2,-0,2297,0,74,23,83,991,0.0,300,300,60,118.0,0,0,2,362,31,0,0,0,0,0,0,,,,,,,,,,,
32603,1551445888548,1.523,2.416,1.6453,0.05,0.03,1.15,-0,-1,-0,2297,0,74,23,83,991,0.0,300,300,60,118.0,0,0,2,362,31,0,0,0,0,0,0,,,,,,,,,,,
32623,1551445888568,1.528,2.398,1.7094,0.04,0.03,1.11,0,-2,-0,2297,0,74,23,83,991,0.0,300,300,60,118.0,0,0,2,362,31,0,0,0,0,0,0,,,,,,,,,,,
32643,1551445888588,1.518,2.393,1.6579,0.06,0.02,1.09,0,-1,-0,2297,0,74,23,83,991,0.0,300,300,60,118.0,0,0,2,362,31,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32663,1551445888610,1.525,2.391,1.7107,0.06,0.01,1.06,0,-2,-0,2297,0,74,23,83,991,0.0,300,300,60,118.0,0,0,2,362,31,0,0,0,0,0,0,,,,,,,,,,,
32683,1551445888630,1.523,2.408,1.6554,0.07,-0.0,1.05,0,-1,-0,2247,0,74,23,83,1013,0.0,300,300,60,117.0,0,0,-3,363,30,0,0,0,0,0,0,,,,,,,,,,,
32703,1551445888650,1.543,2.408,1.7182,0.07,-0.01,1.02,0,-2,-0,2247,0,74,23,83,1013,0.0,300,300,60,117.0,0,0,-3,363,30,0,0,0,0,0,0,,,,,,,,,,,
32723,1551445888670,1.525,2.401,1.6905,0.08,-0.0,1.07,-0,-1,-0,2247,0,74,23,83,1013,0.0,300,300,60,117.0,0,0,-3,363,30,0,0,0,0,0,0,,,,,,,,,,,
32743,1551445888690,1.518,2.401,1.6918,0.08,-0.01,1.0,0,-0,-0,2247,0,74,23,83,1013,0.0,300,300,60,117.0,0,0,-3,363,30,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32763,1551445888708,1.489,2.428,1.7019,0.1,-0.02,1.05,0,-0,-0,2247,0,74,23,83,1013,0.0,300,300,60,117.0,0,0,-3,363,30,0,0,0,0,0,0,,,,,,,,,,,
32783,1551445888728,1.502,2.43,1.6717,0.12,-0.02,0.99,0,0,-0,2162,0,74,23,85,1033,0.0,300,300,60,117.0,0,0,-8,368,29,0,0,0,0,0,0,,,,,,,,,,,
32803,1551445888748,1.491,2.435,1.6968,0.14,-0.02,0.99,-0,-1,-0,2162,0,74,23,85,1033,0.0,300,300,60,117.0,0,0,-8,368,29,0,0,0,0,0,0,,,,,,,,,,,
32823,1551445888768,1.522,2.427,1.6642,0.15,-0.01,0.98,-0,0,-0,2162,0,74,23,85,1033,0.0,300,300,60,117.0,0,0,-8,368,29,0,0,0,0,0,0,,,,,,,,,,,
32843,1551445888788,1.512,2.41,1.7383,0.12,-0.0,0.99,0,-1,-0,2162,0,74,23,85,1033,0.0,300,300,60,117.0,0,0,-8,368,29,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32863,1551445888808,1.482,2.397,1.6956,0.11,-0.01,1.03,-0,0,-0,2162,0,74,23,85,1033,0.0,300,300,60,117.0,0,0,-8,368,29,0,0,0,0,0,0,,,,,,,,,,,
32883,1551445888828,1.515,2.418,1.7396,0.1,-0.01,1.05,0,-1,-0,2137,0,74,22,85,1040,0.0,300,300,60,118.0,0,0,-12,372,30,0,0,0,0,0,0,,,,,,,,,,,
32903,1551445888848,1.512,2.412,1.6755,0.11,0.0,1.1,-0,0,-0,2137,0,74,22,85,1040,0.0,300,300,60,118.0,0,0,-12,372,30,0,0,0,0,0,0,,,,,,,,,,,
32923,1551445888868,1.533,2.41,1.7019,0.12,-0.0,1.02,-0,0,-0,2137,0,74,22,85,1040,0.0,300,300,60,118.0,0,0,-12,372,30,0,0,0,0,0,0,,,,,,,,,,,
32943,1551445888888,1.493,2.412,1.6931,0.14,-0.01,1.03,-0,0,-0,2137,0,74,22,85,1040,0.0,300,300,60,118.0,0,0,-12,372,30,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
32963,1551445888908,1.506,2.428,1.6403,0.16,0.0,0.97,-0,1,-0,2137,0,74,22,85,1040,0.0,300,300,60,118.0,0,0,-12,372,30,0,0,0,0,0,0,,,,,,,,,,,
32983,1551445888928,1.528,2.425,1.7144,0.13,0.02,0.99,-0,-1,-0,2141,0,74,22,85,1061,0.0,300,300,60,117.0,0,0,-16,372,30,0,0,0,0,0,0,,,,,,,,,,,
33003,1551445888948,1.525,2.411,1.6717,0.12,0.01,0.97,-0,-0,-0,2141,0,74,22,85,1061,0.0,300,300,60,117.0,0,0,-16,372,30,0,0,0,0,0,0,,,,,,,,,,,
33023,1551445888968,1.527,2.412,1.7433,0.11,0.01,1.0,-0,-1,-0,2141,0,74,22,85,1061,0.0,300,300,60,117.0,0,0,-16,372,30,0,0,0,0,0,0,,,,,,,,,,,
33043,1551445888988,1.508,2.408,1.7081,0.12,0.02,1.03,-0,-0,-0,2141,0,74,22,85,1061,0.0,300,300,60,117.0,0,0,-16,372,30,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
33063,1551445889004,1.513,2.394,1.7006,0.14,0.02,0.95,-0,0,-0,2141,0,74,22,85,1061,0.0,300,300,60,117.0,0,0,-16,372,30,0,0,0,0,0,0,,,,,,,,,,,
33083,1551445889024,1.512,2.402,1.7019,0.15,0.02,0.96,-0,-1,-0,2147,0,74,22,85,1017,0.0,300,300,60,116.0,0,0,-20,372,30,0,0,0,0,0,0,,,,,,,,,,,
33103,1551445889044,1.521,2.41,1.6541,0.16,0.01,0.92,-0,0,-0,2147,0,74,22,85,1017,0.0,300,300,60,116.0,0,0,-20,372,30,0,0,0,0,0,0,,,,,,,,,,,
33123,1551445889064,1.515,2.422,1.7245,0.13,-0.0,0.95,-0,-1,-0,2147,0,74,22,85,1017,0.0,300,300,60,116.0,0,0,-20,372,30,0,0,0,0,0,0,,,,,,,,,,,
33143,1551445889084,1.518,2.42,1.6993,0.13,0.01,0.99,-0,0,-0,2147,0,74,22,85,1017,0.0,300,300,60,116.0,0,0,-20,372,30,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
33163,1551445889110,1.499,2.408,1.7182,0.14,0.01,0.92,-0,-0,-0,2147,0,74,22,85,1017,0.0,300,300,60,116.0,0,0,-20,372,30,0,0,0,0,0,0,,,,,,,,,,,
33183,1551445889130,1.511,2.387,1.6943,0.14,0.03,0.92,-0,-1,-0,2028,0,74,22,85,1020,0.0,300,300,60,117.0,0,0,-24,379,30,0,0,0,0,0,0,,,,,,,,,,,
33203,1551445889150,1.528,2.412,1.6792,0.13,0.03,0.96,-0,0,-0,2028,0,74,22,85,1020,0.0,300,300,60,117.0,0,0,-24,379,30,0,0,0,0,0,0,,,,,,,,,,,
33223,1551445889170,1.525,2.428,1.7069,0.14,0.04,0.93,-0,-0,0,2028,0,74,22,85,1020,0.0,300,300,60,117.0,0,0,-24,379,30,0,0,0,0,0,0,,,,,,,,,,,
33243,1551445889190,1.505,2.401,1.7006,0.14,0.06,0.91,-0,-1,0,2028,0,74,22,85,1020,0.0,300,300,60,117.0,0,0,-24,379,30,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
33263,1551445889210,1.508,2.401,1.6742,0.13,0.06,0.98,-0,0,-0,2028,0,74,22,85,1020,0.0,300,300,60,117.0,0,0,-24,379,30,0,0,0,0,0,0,,,,,,,,,,,
33283,1551445889230,1.507,2.43,1.6993,0.13,0.07,0.95,-0,-0,-0,1994,0,74,22,87,1011,0.0,300,300,60,118.0,0,0,-27,381,28,0,0,0,0,0,0,,,,,,,,,,,
33303,1551445889250,1.511,2.402,1.7081,0.13,0.07,0.95,-0,-0,0,1994,0,74,22,87,1011,0.0,300,300,60,118.0,0,0,-27,381,28,0,0,0,0,0,0,,,,,,,,,,,
33323,1551445889270,1.508,2.402,1.7006,0.13,0.06,0.99,0,0,-0,1994,0,74,22,87,1011,0.0,300,300,60,118.0,0,0,-27,381,28,0,0,0,0,0,0,,,,,,,,,,,
33343,1551445889290,1.503,2.421,1.688,0.14,0.06,0.97,0,0,0,1994,0,74,22,87,1011,0.0,300,300,60,118.0,0,0,-27,381,28,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
33363,1551445889309,1.525,2.404,1.7107,0.14,0.06,0.97,0,-0,-0,1994,0,74,22,87,1011,0.0,300,300,60,118.0,0,0,-27,381,28,0,0,0,0,0,0,,,,,,,,,,,
33383,1551445889329,1.508,2.399,1.7044,0.13,0.06,0.98,0,-0,0,1893,0,74,22,86,985,0.0,300,300,60,113.0,0,0,-29,390,28,0,0,0,0,0,0,,,,,,,,,,,
33403,1551445889349,1.505,2.426,1.6893,0.13,0.05,1.03,0,0,0,1893,0,74,22,86,985,0.0,300,300,60,113.0,0,0,-29,390,28,0,0,0,0,0,0,,,,,,,,,,,
33423,1551445889369,1.51,2.43,1.6843,0.14,0.05,1.04,0,0,-0,1893,0,74,22,86,985,0.0,300,300,60,113.0,0,0,-29,390,28,0,0,0,0,0,0,,,,,,,,,,,
33443,1551445889389,1.527,2.404,1.7019,0.15,0.04,1.01,0,0,-0,1893,0,74,22,86,985,0.0,300,300,60,113.0,0,0,-29,390,28,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
33463,1551445889410,1.503,2.377,1.7094,0.15,0.05,1.01,0,0,-0,1893,0,74,22,86,985,0.0,300,300,60,113.0,0,0,-29,390,28,0,0,0,0,0,0,,,,,,,,,,,
33483,1551445889430,1.506,2.406,1.7044,0.15,0.05,1.03,0,0,-0,1696,0,74,22,88,972,0.0,300,300,60,112.0,0,0,-29,408,27,0,0,0,0,0,0,,,,,,,,,,,
33503,1551445889450,1.482,2.416,1.7006,0.14,0.05,1.05,0,0,-0,1696,0,74,22,88,972,0.0,300,300,60,112.0,0,0,-29,408,27,0,0,0,0,0,0,,,,,,,,,,,
33523,1551445889470,1.496,2.437,1.7044,0.15,0.05,1.05,0,-0,-0,1696,0,74,22,88,972,0.0,300,300,60,112.0,0,0,-29,408,27,0,0,0,0,0,0,,,,,,,,,,,
33543,1551445889490,1.52,2.442,1.7069,0.14,0.06,1.06,0,-0,-0,1696,0,74,22,88,972,0.0,300,300,60,112.0,0,0,-29,408,27,0,0,0,0,0,0,45.845886,5.178982,0.0,718.9,0.0,0,0.0,-1,0.0,0.0,0
33563,1551445889509,1.513,2.428,1.6956,0.15,0.05,1.05,0,-0,-0,1696,0,74,22,88,972,0.0,300,300,60,112.0,0,0,-29,408,27,0,0,0,0,0,0,,,,,,,,,,,
33583,1551445889529,1.498,2.399,1.6993,0.15,0.05,1.07,0,0,-0,1660,0,74,22,91,968,0.0,300,300,60,117.0,0,0,-28,411,25,0,0,0,0,0,0,,,,,,,,,,,
33603,1551445889549,1.503,2.392,1.6968,0.15,0.03,1.04,0,0,-0,1660,0,74,22,91,968,0.0,300,300,60,117.0,0,0,-28,411,25,0,0,0,0,0,0,,,,,,,,,,,
