SESSION; TIME;RPM;THROT;WATER;AIR;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;L/Hr;L/100K;
1311 ;24:50,80 ;10037 ;33 ;97;25;68;1,064 ;71,3 ;71,8 ;69,5 ;71,2 ;0 ;4,75 ;5,08 ;12,6 ;-1 ;4,82 ;39,7 ;0 ;0 ;40 ;16,6;22,8;
1311 ;24:50,90 ;11268 ;7 ;98;25;42;1,125 ;69,1 ;68,2 ;65,6 ;66,8 ;0 ;4,83 ;5,52 ;12,6 ;-3 ;2,67 ;34,2 ;0 ;0 ;25 ;20,4;29,0;
1311 ;24:51,00 ;10984 ;7 ;98;25;35;1,140 ;65,6 ;65,0 ;62,3 ;59,7 ;0 ;4,80 ;5,44 ;12,5 ;-5 ;2,58 ;30,8 ;0 ;0 ;24 ;13,6;20,2;
1311 ;24:51,10 ;10665 ;7 ;98;25;32;1,108 ;62,5 ;62,9 ;60,9 ;60,8 ;0 ;4,80 ;5,20 ;12,6 ;-3 ;2,55 ;30,0 ;0 ;0 ;23 ;12,6;19,5;
1311 ;24:51,20 ;10605 ;7 ;97;25;29;1,113 ;60,9 ;61,9 ;59,8 ;59,8 ;0 ;4,82 ;5,26 ;12,5 ;-3 ;2,50 ;28,7 ;0 ;0 ;22 ;12,4;19,9;
1311 ;24:51,30 ;10416 ;7 ;97;25;28;1,175 ;59,0 ;60,4 ;57,5 ;59,0 ;0 ;4,90 ;5,27 ;12,5 ;-2 ;2,46 ;28,2 ;0 ;0 ;21 ;12,1;20,3;
1311 ;24:51,40 ;10124 ;7 ;97;25;26;1,190 ;57,6 ;59,3 ;55,7 ;58,0 ;0 ;4,87 ;5,19 ;12,6 ;-3 ;2,31 ;27,4 ;0 ;0 ;19 ;11,4;19,5;
1311 ;24:51,50 ;9863 ;7 ;97;25;25;1,170 ;56,0 ;58,3 ;54,8 ;56,4 ;0 ;4,86 ;5,13 ;12,6 ;-3 ;2,32 ;27,0 ;0 ;0 ;19 ;10,5;18,6;
1311 ;24:51,60 ;9590 ;7 ;97;25;25;1,174 ;55,0 ;57,0 ;53,4 ;54,4 ;0 ;4,76 ;5,01 ;12,6 ;-4 ;2,44 ;27,0 ;0 ;0 ;19 ;10,6;19,3;
1311 ;24:51,70 ;9254 ;8 ;97;25;26;1,203 ;51,9 ;53,7 ;50,6 ;50,4 ;0 ;4,85 ;4,80 ;12,6 ;-5 ;2,47 ;27,4 ;0 ;0 ;19 ;10,7;20,0;
1311 ;24:51,80 ;8205 ;8 ;97;25;28;1,222 ;49,8 ;49,7 ;35,8 ;50,4 ;0 ;4,74 ;4,68 ;12,7 ;-4 ;2,24 ;28,0 ;0 ;0 ;15 ;10,1;19,8;
1311 ;24:51,90 ;7295 ;9 ;97;25;31;1,223 ;47,0 ;46,0 ;45,9 ;44,8 ;0 ;4,75 ;4,11 ;12,7 ;-2 ;1,99 ;28,6 ;0 ;0 ;12 ;7,3;15,1;
1311 ;24:52,00 ;7236 ;9 ;97;25;34;1,221 ;43,3 ;42,9 ;43,1 ;42,7 ;0 ;4,83 ;4,08 ;12,7 ;0 ;2,06 ;29,5 ;0 ;0 ;12 ;6,8;14,9;
1311 ;24:52,10 ;7396 ;9 ;97;25;36;1,175 ;41,5 ;41,5 ;41,5 ;38,7 ;0 ;4,75 ;4,14 ;12,6 ;-1 ;2,16 ;30,1 ;0 ;0 ;13 ;7,1;16,7;
1311 ;24:52,20 ;7301 ;9 ;97;26;37;1,067 ;41,6 ;38,4 ;40,4 ;39,7 ;0 ;4,87 ;4,05 ;12,7 ;-3 ;2,21 ;30,4 ;0 ;0 ;13 ;7,5;18,1;
1311 ;24:52,30 ;7217 ;9 ;97;26;39;0,972 ;40,8 ;37,0 ;40,2 ;37,8 ;0 ;4,88 ;4,01 ;12,6 ;-2 ;2,32 ;31,0 ;0 ;0 ;14 ;7,6;18,2;
1311 ;24:52,40 ;7014 ;9 ;97;26;40;0,949 ;40,2 ;33,4 ;40,1 ;37,2 ;0 ;4,89 ;3,94 ;12,7 ;-1 ;2,32 ;31,3 ;0 ;0 ;13 ;7,7;18,8;
1311 ;24:52,50 ;6487 ;9 ;97;26;41;0,952 ;39,7 ;31,9 ;39,5 ;35,5 ;0 ;4,82 ;3,66 ;12,5 ;-2 ;2,32 ;30,7 ;0 ;0 ;12 ;7,2;18,2;
1311 ;24:52,60 ;6262 ;9 ;97;26;43;0,956 ;38,0 ;31,3 ;38,4 ;32,2 ;0 ;4,80 ;3,46 ;12,5 ;-2 ;2,32 ;30,9 ;0 ;0 ;12 ;6,8;17,3;
1311 ;24:52,70 ;5848 ;9 ;97;26;47;0,961 ;38,2 ;31,7 ;37,4 ;30,6 ;0 ;4,86 ;3,43 ;12,8 ;-5 ;2,43 ;30,9 ;0 ;0 ;12 ;6,6;17,3;
1311 ;24:52,80 ;5657 ;17 ;97;26;61;0,951 ;37,5 ;31,7 ;36,7 ;30,8 ;0 ;4,82 ;3,26 ;12,8 ;-5 ;2,43 ;34,0 ;0 ;0 ;11 ;6,5;17,0;
1311 ;24:52,90 ;6298 ;51 ;97;26;86;0,942 ;36,0 ;30,4 ;35,5 ;30,2 ;0 ;4,81 ;3,39 ;12,6 ;-4 ;5,19 ;41,3 ;0 ;0 ;27 ;9,2;24,9;
1311 ;24:53,00 ;7178 ;59 ;97;26;89;0,963 ;36,7 ;30,8 ;38,3 ;45,8 ;0 ;4,81 ;3,84 ;12,7 ;20 ;5,06 ;47,0 ;0 ;0 ;30 ;15,5;42,6;
1311 ;24:53,10 ;7004 ;59 ;97;26;89;1,045 ;38,7 ;32,1 ;39,2 ;37,3 ;0 ;4,79 ;3,70 ;12,6 ;0 ;4,46 ;49,3 ;0 ;0 ;26 ;15,7;42,2;
1311 ;24:53,20 ;7446 ;63 ;97;27;89;1,117 ;39,5 ;34,8 ;40,6 ;37,6 ;0 ;4,81 ;3,89 ;12,5 ;1 ;4,70 ;43,4 ;0 ;0 ;29 ;14,3;36,7;
1311 ;24:53,30 ;8457 ;68 ;97;27;86;1,145 ;39,5 ;36,8 ;42,9 ;45,8 ;0 ;4,82 ;4,22 ;12,5 ;14 ;5,60 ;42,4 ;0 ;0 ;39 ;16,2;40,0;
1311 ;24:53,40 ;7955 ;70 ;97;27;85;1,131 ;43,7 ;38,4 ;47,2 ;52,7 ;0 ;5,01 ;4,06 ;12,6 ;18 ;4,93 ;36,1 ;0 ;0 ;33 ;21,7;52,1;
1311 ;24:53,50 ;8212 ;70 ;97;27;87;1,065 ;44,4 ;41,1 ;45,9 ;47,8 ;0 ;4,76 ;4,20 ;12,6 ;6 ;5,35 ;38,1 ;0 ;0 ;36 ;18,5;42,0;
1311 ;24:53,60 ;9155 ;75 ;97;27;83;0,979 ;47,1 ;44,8 ;48,1 ;56,3 ;0 ;4,74 ;4,56 ;12,6 ;15 ;5,32 ;38,8 ;0 ;0 ;41 ;22,1;48,7;
