"Interval"|"ms"|0|0|1,"Utc"|"ms"|0|0|1,"AccelX"|"G"|-3.0|3.0|50,"AccelY"|"G"|-3.0|3.0|50,"AccelZ"|"G"|-3.0|3.0|50,"Yaw"|"Deg/Sec"|-120|120|50,"Pitch"|"Deg/Sec"|-120|120|50,"Roll"|"Deg/Sec"|-120|120|50,"RPM"|""|0|14000|50,"TPS"|"%"|0|100|50,"WaterTemp"|"?C"|0|300|50,"AirTemp"|"?C"|-1000|1000|50,"MAP"|"KPa"|0|255|50,"Lambda"|""|0|1024|50,"WheelSpeed"|"MPH"|0.0|150.0|50,"OilPress"|"PSI"|0|150|50,"FuelPress"|"PSI"|0|150|50,"OilTemp"|"F"|0|300|50,"Battery"|"Volts"|0.0|20.0|50,"FuelCon"|"L/h"|-1000|1000|50,"Gear"|""|0|10|50,"Advance"|"Deg"|-360|360|50,"Injection"|"ms"|-1000|1000|50,"FuelCon"|"L/100km"|-1000|1000|50,"LC_But_Pres"|""|-1000|1000|50,"LC_Active"|""|-1000|1000|50,"RD_Speed"|""|-1000|1000|50,"RUD_Speed"|""|-1000|1000|50,"LD_Speed"|""|-1000|1000|50,"LUD_Speed"|""|-1000|1000|50,"Latitude"|"Degrees"|-180.0|180.0|10,"Longitude"|"Degrees"|-180.0|180.0|10,"Speed"|"MPH"|0.0|150.0|10,"Altitude"|"ft"|0.0|4000.0|10,"Distance"|"mi"|0.0|0.0|10
81684,1558278161350,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81704,1558278161370,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81724,1558278161390,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81744,1558278161410,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81764,1558278161430,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81784,1558278161450,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81804,1558278161470,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81824,1558278161490,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81844,1558278161510,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81864,1558278161530,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81884,1558278161550,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81904,1558278161570,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81924,1558278161590,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81944,1558278161610,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
81964,1558278161630,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
81984,1558278161650,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82004,1558278161670,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82024,1558278161690,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82044,1558278161710,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82064,1558278161730,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82084,1558278161750,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82104,1558278161770,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82124,1558278161790,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82144,1558278161810,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82164,1558278161830,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82184,1558278161850,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82204,1558278161870,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82224,1558278161890,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82244,1558278161910,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82264,1558278161930,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82284,1558278161950,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82304,1558278161970,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82324,1558278161990,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82344,1558278162004,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82364,1558278162024,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82384,1558278162044,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82404,1558278162064,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82424,1558278162084,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82444,1558278162109,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82464,1558278162129,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82484,1558278162149,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82504,1558278162169,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82524,1558278162189,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82544,1558278162209,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82564,1558278162229,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82584,1558278162249,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82604,1558278162269,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82624,1558278162289,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82644,1558278162309,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82664,1558278162329,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82684,1558278162349,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82704,1558278162369,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82724,1558278162389,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82744,1558278162410,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82764,1558278162430,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82784,1558278162450,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82804,1558278162470,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82824,1558278162490,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82844,1558278162509,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82864,1558278162529,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82884,1558278162549,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82904,1558278162569,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82924,1558278162589,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82944,1558278162609,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
82964,1558278162629,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
82984,1558278162649,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83004,1558278162669,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83024,1558278162689,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83044,1558278162709,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83064,1558278162729,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83084,1558278162749,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83104,1558278162769,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83124,1558278162789,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83144,1558278162809,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83164,1558278162829,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83184,1558278162849,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83204,1558278162869,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83224,1558278162889,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83244,1558278162909,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83264,1558278162929,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83284,1558278162949,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83304,1558278162969,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83324,1558278162989,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83344,1558278163003,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83364,1558278163023,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83384,1558278163043,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,102,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83404,1558278163063,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83424,1558278163083,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83444,1558278163108,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83464,1558278163128,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83484,1558278163148,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83504,1558278163168,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83524,1558278163188,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83544,1558278163210,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,666,0.0,116,101,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83564,1558278163230,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83584,1558278163250,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83604,1558278163270,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83624,1558278163290,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83644,1558278163308,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83664,1558278163328,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83684,1558278163348,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,666,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83704,1558278163368,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83724,1558278163388,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83744,1558278163410,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83764,1558278163430,0.8,0.02,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83784,1558278163450,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83804,1558278163470,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83824,1558278163490,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83844,1558278163508,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83864,1558278163528,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83884,1558278163548,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83904,1558278163568,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,101,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83924,1558278163588,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83944,1558278163610,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
83964,1558278163630,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
83984,1558278163650,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84004,1558278163670,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84024,1558278163690,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84044,1558278163710,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
84064,1558278163730,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84084,1558278163750,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84104,1558278163770,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84124,1558278163790,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84144,1558278163810,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
84164,1558278163830,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84184,1558278163850,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84204,1558278163870,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84224,1558278163890,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84244,1558278163910,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,667,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
84264,1558278163930,0.8,0.02,0.6,0,-1,-0,0,0,69,30,97,667,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84284,1558278163950,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84304,1558278163970,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84324,1558278163990,0.8,0.01,0.6,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84344,1558278164005,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
84364,1558278164025,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,667,0.0,116,100,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84384,1558278164045,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84404,1558278164065,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84424,1558278164085,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84444,1558278164109,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
84464,1558278164129,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,119.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84484,1558278164149,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84504,1558278164169,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84524,1558278164189,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84544,1558278164209,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
84564,1558278164229,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84584,1558278164249,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84604,1558278164269,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84624,1558278164289,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84644,1558278164309,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,119.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
84664,1558278164329,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84684,1558278164349,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84704,1558278164369,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84724,1558278164389,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,667,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
84744,1558278164409,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,115,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,45.699841,4.910074,0.0,679.2,0.0
84764,1558278164429,0.8,0.01,0.59,0,-1,-0,0,0,69,30,97,668,0.0,116,100,60,120.0,0,1,0,0,0,0,0,0,250,250,0,,,,,
