SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TAR LB;TRAC %;OIL P;VOLTS;SLIP%;LAUC S;SHIF A;L/100K;
774 ;2:27,50 ;9309 ;19 ;91;27;0,855 ;0,0 ;48,9 ;50,6 ;2,8 ;1,000 ;0 ;6,04 ;11,7 ;-69 ;0 ;0 ;0,0;
774 ;2:27,60 ;9351 ;19 ;91;29;0,870 ;0,0 ;49,4 ;51,5 ;2,7 ;1,000 ;0 ;6,17 ;11,8 ;-69 ;0 ;0 ;0,0;
774 ;2:27,70 ;9346 ;19 ;91;29;0,881 ;0,0 ;50,6 ;51,4 ;3,3 ;1,000 ;0 ;6,03 ;11,8 ;-69 ;0 ;0 ;0,0;
774 ;2:27,80 ;9745 ;19 ;91;29;0,891 ;0,0 ;51,7 ;51,3 ;3,3 ;1,000 ;0 ;6,26 ;11,8 ;-70 ;0 ;0 ;0,0;
774 ;2:27,90 ;9750 ;20 ;91;29;0,897 ;0,0 ;53,6 ;52,2 ;0,7 ;1,000 ;0 ;6,13 ;11,8 ;-74 ;0 ;0 ;0,0;
774 ;2:28,00 ;9915 ;20 ;91;29;0,914 ;0,0 ;53,8 ;52,8 ;0,7 ;1,000 ;0 ;6,17 ;11,7 ;-74 ;0 ;0 ;0,0;
774 ;2:28,10 ;9873 ;20 ;92;29;0,918 ;0,0 ;54,6 ;54,1 ;0,7 ;1,000 ;0 ;6,27 ;11,8 ;-74 ;0 ;0 ;0,0;
774 ;2:28,20 ;9894 ;20 ;92;29;0,927 ;0,0 ;55,7 ;53,8 ;43,1 ;1,000 ;0 ;6,35 ;11,8 ;-17 ;0 ;0 ;0,0;
774 ;2:28,30 ;9760 ;21 ;92;30;1,007 ;0,0 ;58,9 ;51,6 ;43,1 ;1,000 ;0 ;6,31 ;11,7 ;-23 ;0 ;0 ;0,0;
774 ;2:28,40 ;9066 ;21 ;92;31;1,045 ;0,0 ;61,7 ;57,2 ;43,1 ;1,000 ;0 ;5,91 ;11,7 ;-24 ;0 ;0 ;0,0;
774 ;2:28,50 ;8688 ;24 ;92;33;1,018 ;0,0 ;63,6 ;64,7 ;43,1 ;1,000 ;0 ;5,86 ;11,6 ;-23 ;0 ;0 ;0,0;
774 ;2:28,60 ;8890 ;26 ;92;34;0,985 ;0,0 ;64,4 ;65,3 ;45,0 ;1,000 ;0 ;5,91 ;11,9 ;-22 ;0 ;0 ;0,0;
774 ;2:28,70 ;8979 ;27 ;92;34;1,075 ;0,0 ;64,9 ;67,3 ;3,2 ;1,000 ;0 ;6,01 ;11,8 ;-70 ;0 ;0 ;0,0;
774 ;2:28,80 ;9110 ;27 ;92;35;1,168 ;0,0 ;65,7 ;67,5 ;9,9 ;1,000 ;0 ;5,98 ;11,8 ;-63 ;0 ;0 ;0,0;
774 ;2:28,90 ;9191 ;28 ;93;37;1,153 ;0,0 ;65,9 ;68,0 ;16,0 ;1,000 ;0 ;6,08 ;11,9 ;-55 ;0 ;0 ;0,0;
774 ;2:29,00 ;9286 ;35 ;93;42;1,123 ;0,0 ;66,2 ;68,4 ;6,8 ;1,000 ;0 ;5,99 ;11,8 ;-66 ;0 ;0 ;0,0;
774 ;2:29,10 ;9245 ;35 ;93;42;1,043 ;0,0 ;67,0 ;69,5 ;26,5 ;1,000 ;0 ;6,06 ;11,8 ;-44 ;0 ;0 ;0,0;
774 ;2:29,20 ;9384 ;34 ;93;42;0,875 ;0,0 ;66,3 ;69,1 ;19,8 ;1,000 ;0 ;5,97 ;11,8 ;-51 ;0 ;0 ;0,0;
774 ;2:29,30 ;9075 ;33 ;94;42;0,866 ;0,0 ;66,5 ;67,7 ;19,8 ;1,000 ;0 ;5,98 ;11,8 ;-52 ;0 ;0 ;0,0;
774 ;2:29,40 ;9635 ;33 ;94;43;0,813 ;0,0 ;65,6 ;68,3 ;375,6 ;1,000 ;0 ;6,10 ;11,8 ;121 ;0 ;0 ;0,0;
774 ;2:29,50 ;11301 ;30 ;94;42;0,787 ;0,0 ;65,3 ;66,4 ;19,2 ;1,000 ;0 ;6,41 ;11,7 ;-52 ;0 ;0 ;0,0;
774 ;2:29,60 ;12475 ;44 ;94;58;0,795 ;0,0 ;64,4 ;67,2 ;175,2 ;1,000 ;0 ;6,46 ;11,7 ;46 ;0 ;0 ;0,0;
774 ;2:29,70 ;12483 ;62 ;94;62;0,789 ;0,0 ;63,3 ;66,3 ;27,2 ;1,000 ;0 ;6,63 ;11,6 ;-41 ;0 ;0 ;0,0;
774 ;2:29,80 ;12175 ;61 ;95;62;0,778 ;0,0 ;61,6 ;65,7 ;71,0 ;1,000 ;0 ;6,52 ;11,6 ;8 ;0 ;0 ;0,0;
774 ;2:29,90 ;12112 ;61 ;95;62;0,776 ;0,0 ;60,5 ;64,9 ;223,8 ;1,000 ;0 ;6,46 ;11,7 ;72 ;0 ;0 ;0,0;
774 ;2:30,00 ;12026 ;61 ;95;62;0,802 ;0,0 ;59,3 ;63,7 ;42,9 ;1,000 ;0 ;6,51 ;11,7 ;-18 ;0 ;0 ;0,0;
774 ;2:30,10 ;11844 ;60 ;95;61;0,844 ;0,0 ;58,2 ;62,7 ;25,7 ;1,000 ;0 ;6,52 ;11,8 ;-40 ;0 ;0 ;0,0;
774 ;2:30,20 ;11574 ;60 ;96;61;0,896 ;0,0 ;57,3 ;62,1 ;14,3 ;1,000 ;0 ;6,32 ;11,7 ;-54 ;0 ;0 ;0,0;
774 ;2:30,30 ;11398 ;60 ;96;62;0,949 ;0,0 ;56,4 ;60,9 ;46,9 ;1,000 ;0 ;6,33 ;11,7 ;-10 ;0 ;0 ;0,0;
774 ;2:30,40 ;11075 ;60 ;96;63;1,005 ;0,0 ;54,9 ;59,3 ;3,9 ;1,000 ;0 ;6,36 ;11,9 ;-67 ;0 ;0 ;0,0;
774 ;2:30,50 ;10720 ;59 ;96;64;1,058 ;0,0 ;54,0 ;57,7 ;2,6 ;1,000 ;0 ;6,29 ;11,8 ;-69 ;0 ;0 ;0,0;
774 ;2:30,60 ;10474 ;59 ;96;63;1,068 ;0,0 ;53,6 ;56,2 ;55,6 ;1,000 ;0 ;6,40 ;11,9 ;3 ;0 ;0 ;0,0;
774 ;2:30,70 ;10053 ;59 ;96;63;1,089 ;0,0 ;52,4 ;54,1 ;0,7 ;1,000 ;0 ;6,23 ;11,8 ;-73 ;0 ;0 ;0,0;
774 ;2:30,80 ;10069 ;59 ;97;62;1,116 ;0,0 ;49,3 ;53,6 ;28,1 ;1,000 ;0 ;6,25 ;11,8 ;-30 ;0 ;0 ;0,0;
774 ;2:30,90 ;9796 ;59 ;97;63;1,221 ;0,0 ;45,9 ;53,2 ;28,1 ;1,000 ;0 ;6,10 ;11,8 ;-25 ;0 ;0 ;0,0;
774 ;2:31,00 ;9704 ;59 ;97;64;1,332 ;0,0 ;45,1 ;50,9 ;28,1 ;1,000 ;0 ;6,11 ;11,7 ;-25 ;0 ;0 ;0,0;
774 ;2:31,10 ;9191 ;59 ;97;66;1,397 ;0,0 ;44,4 ;48,5 ;12,1 ;1,000 ;0 ;5,93 ;11,9 ;-52 ;0 ;0 ;0,0;
774 ;2:31,20 ;9023 ;58 ;97;66;1,477 ;0,0 ;43,5 ;47,6 ;12,1 ;1,000 ;0 ;5,89 ;11,9 ;-51 ;0 ;0 ;0,0;
774 ;2:31,30 ;8737 ;58 ;97;66;1,498 ;0,0 ;42,8 ;46,1 ;18,9 ;1,000 ;0 ;5,73 ;12,0 ;-39 ;0 ;0 ;0,0;
774 ;2:31,40 ;8593 ;57 ;97;66;1,332 ;0,0 ;41,9 ;46,1 ;18,9 ;1,000 ;0 ;5,72 ;11,8 ;-38 ;0 ;0 ;0,0;
774 ;2:31,50 ;8856 ;56 ;97;64;0,912 ;0,0 ;41,5 ;45,1 ;41,5 ;1,000 ;0 ;5,98 ;11,8 ;2 ;0 ;0 ;0,0;
774 ;2:31,60 ;8526 ;55 ;97;56;0,944 ;0,0 ;42,6 ;44,9 ;42,6 ;1,000 ;0 ;5,66 ;11,8 ;1 ;0 ;0 ;0,0;
774 ;2:31,70 ;8184 ;23 ;97;25;1,045 ;0,0 ;44,1 ;44,2 ;43,2 ;1,000 ;0 ;5,66 ;11,8 ;-1 ;0 ;0 ;0,0;
774 ;2:31,80 ;8285 ;11 ;97;24;1,087 ;0,0 ;45,3 ;44,2 ;45,0 ;1,000 ;0 ;5,64 ;11,6 ;-1 ;0 ;0 ;0,0;
774 ;2:31,90 ;8408 ;11 ;97;25;1,070 ;0,0 ;46,4 ;44,8 ;45,0 ;1,000 ;0 ;5,78 ;11,5 ;-3 ;0 ;0 ;0,0;
774 ;2:32,00 ;8538 ;11 ;96;25;1,040 ;0,0 ;47,3 ;45,5 ;47,6 ;1,000 ;0 ;5,87 ;11,7 ;-2 ;0 ;0 ;0,0;
774 ;2:32,10 ;8773 ;11 ;96;24;0,974 ;0,0 ;48,1 ;46,8 ;47,1 ;1,000 ;0 ;5,91 ;11,6 ;-2 ;0 ;0 ;0,0;
774 ;2:32,20 ;8958 ;11 ;96;24;0,917 ;0,0 ;49,3 ;47,8 ;46,8 ;1,000 ;0 ;6,03 ;11,7 ;-4 ;0 ;0 ;0,0;
774 ;2:32,30 ;8954 ;11 ;96;23;0,887 ;0,0 ;50,5 ;48,3 ;1,1 ;1,000 ;0 ;5,97 ;11,6 ;-74 ;0 ;0 ;0,0;
774 ;2:32,40 ;8644 ;11 ;96;22;0,880 ;0,0 ;52,2 ;45,5 ;1,1 ;1,000 ;0 ;5,95 ;11,8 ;-76 ;0 ;0 ;0,0;
774 ;2:32,50 ;8303 ;11 ;96;23;0,887 ;0,0 ;54,8 ;46,7 ;262,6 ;1,000 ;0 ;5,60 ;11,7 ;83 ;0 ;0 ;0,0;
774 ;2:32,60 ;7646 ;11 ;96;23;0,929 ;0,0 ;57,2 ;52,9 ;262,6 ;1,000 ;0 ;5,37 ;11,7 ;84 ;0 ;0 ;0,0;
774 ;2:32,70 ;8043 ;11 ;95;23;1,051 ;0,0 ;59,4 ;59,0 ;262,6 ;1,000 ;0 ;5,47 ;11,6 ;85 ;0 ;0 ;0,0;
774 ;2:32,80 ;8123 ;11 ;95;24;1,138 ;0,0 ;60,6 ;59,1 ;8,2 ;1,000 ;0 ;5,51 ;11,6 ;-65 ;0 ;0 ;0,0;
774 ;2:32,90 ;8088 ;12 ;95;25;1,163 ;0,0 ;61,4 ;58,8 ;8,2 ;1,000 ;0 ;5,61 ;11,7 ;-66 ;0 ;0 ;0,0;
774 ;2:33,00 ;8419 ;12 ;94;25;1,156 ;0,0 ;63,5 ;62,5 ;89,2 ;1,000 ;0 ;5,76 ;11,7 ;8 ;0 ;0 ;0,0;
774 ;2:33,10 ;8811 ;12 ;94;25;1,167 ;0,0 ;66,1 ;64,7 ;65,0 ;1,000 ;0 ;5,93 ;11,7 ;-2 ;0 ;0 ;0,0;
774 ;2:33,20 ;8954 ;12 ;94;25;1,181 ;0,0 ;66,7 ;65,5 ;66,1 ;1,000 ;0 ;5,96 ;11,8 ;-1 ;0 ;0 ;0,0;
774 ;2:33,30 ;9023 ;12 ;94;24;1,164 ;0,0 ;67,3 ;66,4 ;65,1 ;1,000 ;0 ;6,06 ;11,8 ;-2 ;0 ;0 ;0,0;
774 ;2:33,40 ;8962 ;12 ;94;25;1,125 ;0,0 ;69,2 ;66,4 ;17,2 ;1,000 ;0 ;6,02 ;11,8 ;-57 ;0 ;0 ;0,0;
774 ;2:33,50 ;8668 ;12 ;94;26;1,060 ;0,0 ;71,1 ;68,3 ;17,2 ;1,000 ;0 ;5,76 ;11,7 ;-57 ;0 ;0 ;0,0;
774 ;2:33,60 ;8438 ;13 ;93;27;1,039 ;0,0 ;72,4 ;72,4 ;9,1 ;1,000 ;0 ;5,68 ;11,8 ;-65 ;0 ;0 ;0,0;
774 ;2:33,70 ;8120 ;13 ;93;27;1,041 ;0,0 ;73,4 ;66,7 ;312,1 ;1,000 ;0 ;5,49 ;11,8 ;74 ;0 ;0 ;0,0;
774 ;2:33,80 ;8549 ;14 ;93;27;0,990 ;0,0 ;75,6 ;74,0 ;2,4 ;1,000 ;0 ;5,81 ;11,8 ;-73 ;0 ;0 ;0,0;
774 ;2:33,90 ;8632 ;14 ;93;27;0,946 ;0,0 ;77,8 ;76,9 ;4,7 ;1,000 ;0 ;5,85 ;11,8 ;-70 ;0 ;0 ;0,0;
774 ;2:34,00 ;8761 ;15 ;93;27;0,979 ;0,0 ;78,6 ;78,1 ;18,1 ;1,000 ;0 ;5,88 ;11,8 ;-57 ;0 ;0 ;0,0;
774 ;2:34,10 ;8798 ;15 ;93;31;0,943 ;0,0 ;79,8 ;77,8 ;9,4 ;1,000 ;0 ;5,93 ;11,8 ;-66 ;0 ;0 ;0,0;
774 ;2:34,20 ;9071 ;16 ;92;42;0,915 ;0,0 ;80,9 ;80,5 ;19,6 ;1,000 ;0 ;5,98 ;11,8 ;-56 ;0 ;0 ;0,0;
774 ;2:34,30 ;9417 ;41 ;92;71;0,895 ;0,0 ;82,2 ;81,2 ;9,9 ;1,000 ;0 ;6,15 ;11,7 ;-66 ;0 ;0 ;0,0;
774 ;2:34,40 ;9286 ;100 ;92;89;0,859 ;0,0 ;83,0 ;82,2 ;10,0 ;1,000 ;0 ;6,02 ;11,7 ;-66 ;0 ;0 ;0,0;
774 ;2:34,50 ;9389 ;100 ;92;89;0,847 ;0,0 ;84,1 ;83,3 ;13,7 ;1,000 ;0 ;6,16 ;11,7 ;-63 ;0 ;0 ;0,0;
774 ;2:34,60 ;9493 ;100 ;92;89;0,891 ;0,0 ;84,9 ;84,4 ;21,1 ;1,000 ;0 ;6,17 ;11,8 ;-56 ;0 ;0 ;0,0;
774 ;2:34,70 ;9541 ;100 ;91;89;0,935 ;0,0 ;85,8 ;83,1 ;38,2 ;1,000 ;0 ;6,24 ;11,8 ;-42 ;0 ;0 ;0,0;
774 ;2:34,80 ;9137 ;99 ;91;90;0,893 ;0,0 ;86,5 ;83,9 ;15,8 ;1,000 ;0 ;5,96 ;11,8 ;-62 ;0 ;0 ;0,0;
774 ;2:34,90 ;9250 ;97 ;91;88;0,802 ;0,0 ;87,6 ;87,4 ;24,1 ;1,000 ;0 ;6,17 ;11,8 ;-54 ;0 ;0 ;0,0;
774 ;2:35,00 ;11029 ;62 ;91;57;0,800 ;0,0 ;87,0 ;87,2 ;24,1 ;1,000 ;0 ;6,42 ;11,7 ;-54 ;0 ;0 ;0,0;
774 ;2:35,10 ;12120 ;81 ;91;81;0,833 ;0,0 ;86,5 ;89,2 ;26,2 ;1,000 ;0 ;6,52 ;11,8 ;-51 ;0 ;0 ;0,0;
774 ;2:35,20 ;11980 ;99 ;91;83;0,864 ;0,0 ;84,3 ;90,1 ;3,0 ;1,000 ;0 ;6,43 ;11,7 ;-70 ;0 ;0 ;0,0;
774 ;2:35,30 ;11595 ;98 ;91;83;0,892 ;0,0 ;82,5 ;84,2 ;12,4 ;1,000 ;0 ;6,42 ;11,9 ;-63 ;0 ;0 ;0,0;
774 ;2:35,40 ;11322 ;98 ;91;84;0,944 ;0,0 ;80,8 ;82,8 ;12,3 ;1,000 ;0 ;6,40 ;11,9 ;-62 ;0 ;0 ;0,0;
774 ;2:35,50 ;11180 ;97 ;91;84;0,987 ;0,0 ;78,9 ;83,0 ;23,8 ;1,000 ;0 ;6,39 ;11,8 ;-51 ;0 ;0 ;0,0;
774 ;2:35,60 ;10744 ;97 ;91;85;1,013 ;0,0 ;76,9 ;79,5 ;5,7 ;1,000 ;0 ;6,32 ;11,8 ;-68 ;0 ;0 ;0,0;
774 ;2:35,70 ;10714 ;96 ;91;84;1,022 ;0,0 ;75,0 ;78,4 ;5,3 ;1,000 ;0 ;6,33 ;11,8 ;-68 ;0 ;0 ;0,0;
774 ;2:35,80 ;10096 ;96 ;91;85;0,843 ;0,0 ;72,0 ;75,1 ;11,5 ;1,000 ;0 ;6,23 ;11,9 ;-61 ;0 ;0 ;0,0;
774 ;2:35,90 ;11194 ;95 ;91;81;0,763 ;0,0 ;69,1 ;80,1 ;11,5 ;1,000 ;0 ;6,36 ;11,7 ;-58 ;0 ;0 ;0,0;
774 ;2:36,00 ;12262 ;50 ;91;59;0,802 ;0,0 ;68,2 ;68,8 ;46,6 ;1,000 ;0 ;6,52 ;11,7 ;-23 ;0 ;0 ;0,0;
774 ;2:36,10 ;13011 ;100 ;91;83;0,804 ;0,0 ;66,9 ;68,7 ;9,3 ;1,000 ;0 ;6,62 ;11,8 ;-63 ;0 ;0 ;0,0;
774 ;2:36,20 ;12686 ;100 ;91;83;0,832 ;0,0 ;63,9 ;67,3 ;27,4 ;1,000 ;0 ;6,52 ;11,9 ;-41 ;0 ;0 ;0,0;
774 ;2:36,30 ;12287 ;99 ;91;83;0,881 ;0,0 ;61,8 ;66,6 ;48,0 ;1,000 ;0 ;6,46 ;11,8 ;-14 ;0 ;0 ;0,0;
774 ;2:36,40 ;11935 ;98 ;91;83;0,940 ;0,0 ;58,7 ;64,0 ;4,0 ;1,000 ;0 ;6,33 ;11,8 ;-67 ;0 ;0 ;0,0;
774 ;2:36,50 ;11531 ;98 ;91;83;1,003 ;0,0 ;55,3 ;61,4 ;92,8 ;1,000 ;0 ;6,21 ;11,8 ;25 ;0 ;0 ;0,0;
774 ;2:36,60 ;11234 ;97 ;91;84;1,042 ;0,0 ;51,9 ;60,0 ;2,5 ;1,000 ;0 ;6,29 ;11,8 ;-67 ;0 ;0 ;0,0;
774 ;2:36,70 ;10629 ;97 ;91;85;1,155 ;0,0 ;47,5 ;57,3 ;30,2 ;1,000 ;0 ;6,31 ;11,8 ;-22 ;0 ;0 ;0,0;
774 ;2:36,80 ;10405 ;96 ;91;85;1,453 ;0,0 ;47,5 ;56,8 ;4,3 ;1,000 ;0 ;6,22 ;11,9 ;-63 ;0 ;0 ;0,0;
774 ;2:36,90 ;9904 ;96 ;91;85;1,404 ;0,0 ;46,2 ;51,5 ;4,3 ;1,000 ;0 ;6,19 ;11,9 ;-65 ;0 ;0 ;0,0;
774 ;2:37,00 ;8886 ;82 ;91;76;1,285 ;0,0 ;46,7 ;48,9 ;7,9 ;1,000 ;0 ;5,92 ;11,9 ;-61 ;0 ;0 ;0,0;
774 ;2:37,10 ;9066 ;50 ;91;53;1,271 ;0,0 ;47,4 ;48,9 ;3,2 ;1,000 ;0 ;6,06 ;11,9 ;-69 ;0 ;0 ;0,0;
774 ;2:37,20 ;9018 ;42 ;92;51;1,251 ;0,0 ;47,5 ;48,4 ;2,7 ;1,000 ;0 ;5,98 ;11,9 ;-70 ;0 ;0 ;0,0;
774 ;2:37,30 ;8907 ;41 ;92;52;1,187 ;0,0 ;47,5 ;45,8 ;6,4 ;1,000 ;0 ;5,86 ;11,9 ;-65 ;0 ;0 ;0,0;
774 ;2:37,40 ;8684 ;41 ;92;53;1,136 ;0,0 ;46,0 ;46,4 ;2,9 ;1,000 ;0 ;5,76 ;11,8 ;-70 ;0 ;0 ;0,0;
774 ;2:37,50 ;8359 ;41 ;92;54;0,986 ;0,0 ;44,7 ;45,1 ;7,9 ;1,000 ;0 ;5,49 ;11,9 ;-61 ;0 ;0 ;0,0;
774 ;2:37,60 ;8608 ;41 ;92;55;0,961 ;0,0 ;42,8 ;45,3 ;2,6 ;1,000 ;0 ;5,26 ;11,9 ;-69 ;0 ;0 ;0,0;
774 ;2:37,70 ;8085 ;42 ;92;61;0,946 ;0,0 ;41,2 ;44,2 ;16,7 ;1,000 ;0 ;4,38 ;11,9 ;-42 ;0 ;0 ;0,0;
774 ;2:37,80 ;8173 ;42 ;92;59;0,978 ;0,0 ;38,0 ;43,6 ;307,9 ;1,000 ;0 ;5,21 ;11,8 ;188 ;0 ;0 ;0,0;
774 ;2:37,90 ;8047 ;43 ;93;65;1,032 ;0,0 ;37,1 ;43,1 ;882,0 ;1,000 ;0 ;4,94 ;11,9 ;581 ;0 ;0 ;0,0;
774 ;2:38,00 ;7656 ;44 ;93;66;1,178 ;0,0 ;32,8 ;42,1 ;882,0 ;1,000 ;0 ;4,69 ;11,7 ;668 ;0 ;0 ;0,0;
774 ;2:38,10 ;8318 ;47 ;93;64;1,391 ;0,0 ;33,1 ;42,1 ;45,3 ;1,000 ;0 ;4,71 ;11,9 ;29 ;0 ;0 ;0,0;
774 ;2:38,20 ;7396 ;46 ;93;72;1,109 ;0,0 ;33,4 ;39,5 ;36,7 ;1,000 ;0 ;3,23 ;12,0 ;11 ;0 ;0 ;0,0;
774 ;2:38,30 ;6934 ;44 ;94;66;0,967 ;0,0 ;33,7 ;39,4 ;36,7 ;1,000 ;0 ;2,81 ;11,8 ;10 ;0 ;0 ;0,0;
774 ;2:38,40 ;7113 ;38 ;94;50;0,955 ;0,0 ;34,0 ;39,9 ;36,2 ;1,000 ;0 ;3,28 ;12,0 ;9 ;0 ;0 ;0,0;
774 ;2:38,50 ;7110 ;17 ;94;37;0,945 ;0,0 ;34,8 ;40,5 ;34,6 ;1,000 ;0 ;4,92 ;11,7 ;3 ;0 ;0 ;0,0;
774 ;2:38,60 ;7200 ;17 ;94;36;0,917 ;0,0 ;35,6 ;40,3 ;42,2 ;1,000 ;0 ;5,00 ;11,9 ;14 ;0 ;0 ;0,0;
774 ;2:38,70 ;7214 ;17 ;95;35;0,877 ;0,0 ;36,2 ;40,4 ;200,1 ;1,000 ;0 ;5,04 ;11,9 ;121 ;0 ;0 ;0,0;
774 ;2:38,80 ;7200 ;18 ;95;35;0,849 ;0,0 ;37,1 ;40,4 ;4,1 ;1,000 ;0 ;4,99 ;11,9 ;-64 ;0 ;0 ;0,0;
774 ;2:38,90 ;7205 ;18 ;95;34;0,835 ;0,0 ;38,8 ;39,5 ;38,9 ;1,000 ;0 ;5,03 ;11,9 ;0 ;0 ;0 ;0,0;
774 ;2:39,00 ;7367 ;18 ;96;33;0,826 ;0,0 ;40,1 ;39,4 ;40,3 ;1,000 ;0 ;5,15 ;11,9 ;-1 ;0 ;0 ;0,0;
774 ;2:39,10 ;7668 ;18 ;96;32;0,807 ;0,0 ;40,8 ;37,1 ;40,7 ;1,000 ;0 ;5,21 ;11,8 ;-6 ;0 ;0 ;0,0;
774 ;2:39,20 ;7770 ;18 ;96;32;0,796 ;0,0 ;42,3 ;37,3 ;43,1 ;1,000 ;0 ;5,25 ;11,9 ;-8 ;0 ;0 ;0,0;
774 ;2:39,30 ;7575 ;18 ;97;33;0,800 ;0,0 ;43,9 ;40,7 ;42,8 ;1,000 ;0 ;5,06 ;12,0 ;-6 ;0 ;0 ;0,0;
774 ;2:39,40 ;7662 ;19 ;97;32;0,793 ;0,0 ;43,7 ;42,2 ;2,3 ;1,000 ;0 ;5,11 ;11,8 ;-72 ;0 ;0 ;0,0;
774 ;2:39,50 ;8067 ;20 ;97;30;0,768 ;0,0 ;43,9 ;44,1 ;4,5 ;1,000 ;0 ;5,24 ;11,9 ;-67 ;0 ;0 ;0,0;
774 ;2:39,60 ;8652 ;21 ;98;31;0,791 ;0,0 ;44,0 ;43,1 ;2,4 ;1,000 ;0 ;4,91 ;11,9 ;-71 ;0 ;0 ;0,0;
774 ;2:39,70 ;8453 ;22 ;98;33;0,789 ;0,0 ;45,9 ;45,3 ;1,7 ;1,000 ;0 ;3,96 ;11,8 ;-72 ;0 ;0 ;0,0;
774 ;2:39,80 ;8187 ;23 ;98;34;0,755 ;0,0 ;46,3 ;47,7 ;9,6 ;1,000 ;0 ;3,86 ;11,8 ;-58 ;0 ;0 ;0,0;
774 ;2:39,90 ;8664 ;23 ;99;35;0,890 ;0,0 ;46,3 ;48,8 ;9,6 ;1,000 ;0 ;3,85 ;11,9 ;-58 ;0 ;0 ;0,0;
774 ;2:40,00 ;9375 ;25 ;99;41;1,050 ;0,0 ;42,4 ;52,1 ;9,1 ;1,000 ;0 ;3,71 ;11,8 ;-53 ;0 ;0 ;0,0;
774 ;2:40,10 ;9968 ;53 ;99;68;1,115 ;0,0 ;43,3 ;54,2 ;10,8 ;1,000 ;0 ;3,51 ;11,9 ;-50 ;0 ;0 ;0,0;
774 ;2:40,20 ;9801 ;92 ;100;85;1,214 ;0,0 ;41,0 ;52,4 ;5,9 ;1,000 ;0 ;6,16 ;11,8 ;-57 ;0 ;0 ;0,0;
774 ;2:40,30 ;9431 ;92 ;100;86;1,356 ;0,0 ;38,8 ;49,0 ;16,0 ;1,000 ;0 ;5,91 ;11,8 ;-37 ;0 ;0 ;0,0;
774 ;2:40,40 ;9023 ;90 ;100;86;1,323 ;0,0 ;37,7 ;45,0 ;60,8 ;1,000 ;0 ;5,72 ;11,8 ;29 ;0 ;0 ;0,0;
774 ;2:40,50 ;7376 ;81 ;100;89;1,101 ;0,0 ;39,0 ;41,6 ;39,4 ;1,000 ;0 ;5,05 ;11,9 ;2 ;0 ;0 ;0,0;
774 ;2:40,60 ;8036 ;50 ;100;56;1,042 ;0,0 ;40,6 ;46,6 ;41,9 ;1,000 ;0 ;5,65 ;11,9 ;5 ;0 ;0 ;0,0;
774 ;2:40,70 ;7948 ;33 ;100;52;1,013 ;0,0 ;40,7 ;46,8 ;42,2 ;1,000 ;0 ;5,45 ;11,9 ;6 ;0 ;0 ;0,0;
774 ;2:40,80 ;7995 ;33 ;100;50;1,064 ;0,0 ;40,0 ;43,3 ;43,5 ;1,000 ;0 ;5,42 ;11,9 ;8 ;0 ;0 ;0,0;
774 ;2:40,90 ;8216 ;34 ;100;49;1,056 ;0,0 ;39,0 ;43,0 ;43,9 ;1,000 ;0 ;5,61 ;12,0 ;10 ;0 ;0 ;0,0;
774 ;2:41,00 ;8292 ;36 ;101;50;0,954 ;0,0 ;40,5 ;44,5 ;44,4 ;1,000 ;0 ;5,60 ;11,9 ;9 ;0 ;0 ;0,0;
774 ;2:41,10 ;8557 ;37 ;100;51;0,901 ;0,0 ;42,2 ;45,8 ;45,0 ;1,000 ;0 ;5,71 ;12,0 ;7 ;0 ;0 ;0,0;
774 ;2:41,20 ;8220 ;37 ;100;56;0,973 ;0,0 ;42,7 ;43,0 ;43,6 ;1,000 ;0 ;5,34 ;12,0 ;0 ;0 ;0 ;0,0;
774 ;2:41,30 ;7958 ;38 ;100;60;1,073 ;0,0 ;41,6 ;41,9 ;60,4 ;1,000 ;0 ;5,10 ;12,0 ;11 ;0 ;0 ;0,0;
774 ;2:41,40 ;7783 ;40 ;100;65;1,083 ;0,0 ;40,4 ;41,5 ;40,6 ;1,000 ;0 ;4,71 ;12,0 ;0 ;0 ;0 ;0,0;
774 ;2:41,50 ;7156 ;40 ;100;68;1,131 ;0,0 ;38,8 ;38,6 ;39,1 ;1,000 ;0 ;3,95 ;12,0 ;0 ;0 ;0 ;0,0;
774 ;2:41,60 ;7408 ;41 ;100;65;0,973 ;0,0 ;36,4 ;39,7 ;38,6 ;1,000 ;0 ;3,04 ;12,0 ;6 ;0 ;0 ;0,0;
774 ;2:41,70 ;7419 ;40 ;100;63;0,790 ;0,0 ;33,6 ;39,0 ;42,9 ;1,000 ;0 ;2,92 ;12,0 ;18 ;0 ;0 ;0,0;
774 ;2:41,80 ;7151 ;37 ;100;53;0,752 ;0,0 ;33,4 ;39,2 ;35,3 ;1,000 ;0 ;3,00 ;11,8 ;8 ;0 ;0 ;0,0;
774 ;2:41,90 ;6863 ;20 ;100;37;0,778 ;0,0 ;33,8 ;39,7 ;35,5 ;1,000 ;0 ;4,80 ;11,9 ;7 ;0 ;0 ;0,0;
774 ;2:42,00 ;7080 ;14 ;99;36;0,847 ;0,0 ;34,3 ;40,4 ;44,9 ;1,000 ;0 ;4,81 ;11,9 ;20 ;0 ;0 ;0,0;
