SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TAR LB;TRAC %;FUEL P;OIL P;VOLTS;SLIP%;LAUC S;SHIF A;
785 ;0:14,40 ;7151 ;16 ;93;35;0,982 ;20,8 ;0,0 ;20,8 ;20,8 ;1,000 ;0 ;4,66 ;5,25 ;11,8 ;0 ;0 ;0 ;
785 ;0:14,50 ;7203 ;16 ;93;34;0,961 ;20,9 ;0,0 ;20,8 ;21,5 ;1,000 ;0 ;4,60 ;5,19 ;11,9 ;0 ;0 ;0 ;
785 ;0:14,60 ;7250 ;16 ;93;34;0,944 ;21,3 ;0,0 ;21,4 ;21,6 ;1,000 ;0 ;4,63 ;5,28 ;11,9 ;0 ;0 ;0 ;
785 ;0:14,70 ;7298 ;16 ;93;33;0,934 ;21,5 ;0,0 ;21,6 ;22,2 ;1,000 ;0 ;4,65 ;5,29 ;11,9 ;0 ;0 ;0 ;
785 ;0:14,80 ;7344 ;16 ;93;33;0,918 ;21,9 ;0,0 ;22,0 ;22,6 ;1,000 ;0 ;4,60 ;5,29 ;11,8 ;0 ;0 ;0 ;
785 ;0:14,90 ;7358 ;16 ;93;33;0,919 ;22,3 ;0,0 ;22,3 ;23,1 ;1,000 ;0 ;4,60 ;5,37 ;11,9 ;0 ;0 ;0 ;
785 ;0:15,00 ;7367 ;16 ;92;33;0,943 ;22,9 ;0,0 ;22,9 ;23,5 ;1,000 ;0 ;4,60 ;5,47 ;11,8 ;0 ;0 ;0 ;
785 ;0:15,10 ;7431 ;16 ;92;34;0,979 ;23,3 ;0,0 ;23,2 ;24,0 ;1,000 ;0 ;4,60 ;5,38 ;11,7 ;0 ;0 ;0 ;
785 ;0:15,20 ;7355 ;16 ;92;35;0,992 ;23,7 ;0,0 ;23,7 ;24,1 ;1,000 ;0 ;4,60 ;5,38 ;11,9 ;0 ;0 ;0 ;
785 ;0:15,30 ;7247 ;16 ;92;36;1,030 ;24,1 ;0,0 ;24,2 ;24,6 ;1,000 ;0 ;4,60 ;5,29 ;11,7 ;0 ;0 ;0 ;
785 ;0:15,40 ;7118 ;16 ;92;38;1,052 ;24,5 ;0,0 ;24,6 ;24,6 ;1,000 ;0 ;4,61 ;5,24 ;11,7 ;0 ;0 ;0 ;
785 ;0:15,50 ;6878 ;16 ;92;41;0,979 ;25,4 ;0,0 ;25,5 ;25,5 ;1,000 ;0 ;4,62 ;4,97 ;11,8 ;0 ;0 ;0 ;
785 ;0:15,60 ;6639 ;17 ;92;43;0,935 ;26,0 ;0,0 ;26,0 ;26,2 ;1,000 ;0 ;4,61 ;4,84 ;11,8 ;0 ;0 ;0 ;
785 ;0:15,70 ;6360 ;17 ;92;45;0,974 ;27,4 ;0,0 ;27,4 ;27,2 ;1,000 ;0 ;4,61 ;4,64 ;11,8 ;0 ;0 ;0 ;
785 ;0:15,80 ;5971 ;17 ;92;48;1,019 ;28,9 ;0,0 ;28,8 ;29,0 ;1,000 ;0 ;4,60 ;4,38 ;11,9 ;0 ;0 ;0 ;
785 ;0:15,90 ;5755 ;17 ;92;47;1,038 ;30,4 ;0,0 ;30,8 ;30,7 ;1,000 ;0 ;4,65 ;4,22 ;11,8 ;0 ;0 ;0 ;
785 ;0:16,00 ;5937 ;16 ;92;44;1,032 ;31,4 ;0,0 ;31,8 ;32,2 ;1,000 ;0 ;4,55 ;4,28 ;12,0 ;1 ;0 ;0 ;
785 ;0:16,10 ;6147 ;17 ;92;42;1,007 ;32,2 ;0,0 ;32,9 ;33,0 ;1,000 ;0 ;4,60 ;4,41 ;11,9 ;2 ;0 ;0 ;
785 ;0:16,20 ;6317 ;16 ;92;41;0,991 ;33,4 ;0,0 ;33,7 ;33,6 ;1,000 ;0 ;4,61 ;4,72 ;11,8 ;0 ;0 ;0 ;
785 ;0:16,30 ;6467 ;17 ;92;39;1,000 ;34,6 ;0,0 ;34,7 ;34,6 ;1,000 ;0 ;4,56 ;4,71 ;11,8 ;0 ;0 ;0 ;
785 ;0:16,40 ;6686 ;16 ;92;38;1,010 ;35,3 ;0,0 ;35,5 ;35,5 ;1,000 ;0 ;4,61 ;4,81 ;11,9 ;0 ;0 ;0 ;
785 ;0:16,50 ;6686 ;16 ;92;36;0,997 ;36,2 ;0,0 ;36,4 ;36,4 ;1,000 ;0 ;4,58 ;4,92 ;11,8 ;0 ;0 ;0 ;
785 ;0:16,60 ;7078 ;16 ;92;34;0,979 ;36,9 ;0,0 ;37,1 ;37,5 ;1,000 ;0 ;4,64 ;5,11 ;11,9 ;0 ;0 ;0 ;
785 ;0:16,70 ;7292 ;17 ;92;33;0,958 ;37,6 ;0,0 ;37,4 ;37,8 ;1,000 ;0 ;4,61 ;5,26 ;11,8 ;0 ;0 ;0 ;
785 ;0:16,80 ;7370 ;17 ;92;32;0,927 ;38,4 ;0,0 ;38,4 ;38,6 ;1,000 ;0 ;4,60 ;5,35 ;11,7 ;0 ;0 ;0 ;
785 ;0:16,90 ;7437 ;17 ;92;32;0,894 ;39,5 ;0,0 ;39,6 ;39,3 ;1,000 ;0 ;4,62 ;5,39 ;11,8 ;0 ;0 ;0 ;
785 ;0:17,00 ;7551 ;16 ;92;31;0,874 ;40,3 ;0,0 ;40,0 ;39,9 ;1,000 ;0 ;4,61 ;5,45 ;11,8 ;0 ;0 ;0 ;
785 ;0:17,10 ;7609 ;17 ;92;30;0,862 ;40,7 ;0,0 ;40,7 ;40,6 ;1,000 ;0 ;4,61 ;5,47 ;11,8 ;0 ;0 ;0 ;
785 ;0:17,20 ;7735 ;17 ;92;29;0,863 ;41,4 ;0,0 ;41,2 ;41,5 ;1,000 ;0 ;4,59 ;5,59 ;11,7 ;0 ;0 ;0 ;
785 ;0:17,30 ;7864 ;16 ;92;29;0,849 ;42,0 ;0,0 ;41,6 ;42,3 ;1,000 ;0 ;4,61 ;5,63 ;11,8 ;0 ;0 ;0 ;
785 ;0:17,40 ;7948 ;16 ;92;28;0,843 ;42,7 ;0,0 ;42,6 ;42,6 ;1,000 ;0 ;4,61 ;5,73 ;11,7 ;0 ;0 ;0 ;
785 ;0:17,50 ;8106 ;17 ;92;27;0,840 ;43,2 ;0,0 ;43,5 ;43,0 ;1,000 ;0 ;4,60 ;5,78 ;11,8 ;0 ;0 ;0 ;
785 ;0:17,60 ;8113 ;17 ;92;27;0,838 ;43,7 ;0,0 ;43,6 ;43,3 ;1,000 ;0 ;4,61 ;5,86 ;11,8 ;0 ;0 ;0 ;
785 ;0:17,70 ;8267 ;16 ;92;26;0,843 ;44,2 ;0,0 ;44,1 ;44,4 ;1,000 ;0 ;4,58 ;6,00 ;11,6 ;0 ;0 ;0 ;
785 ;0:17,80 ;8325 ;17 ;92;26;0,868 ;45,0 ;0,0 ;44,4 ;44,4 ;1,000 ;0 ;4,61 ;5,89 ;11,8 ;-1 ;0 ;0 ;
785 ;0:17,90 ;8461 ;16 ;92;25;0,894 ;45,6 ;0,0 ;45,1 ;1,9 ;1,000 ;0 ;4,61 ;6,02 ;11,8 ;-72 ;0 ;0 ;
785 ;0:18,00 ;8530 ;16 ;93;25;0,910 ;46,0 ;0,0 ;45,8 ;1,4 ;1,000 ;0 ;4,58 ;6,12 ;11,8 ;-72 ;0 ;0 ;
785 ;0:18,10 ;8668 ;16 ;93;24;0,897 ;46,6 ;0,0 ;46,2 ;1,4 ;1,000 ;0 ;4,59 ;6,15 ;11,7 ;-72 ;0 ;0 ;
785 ;0:18,20 ;8724 ;16 ;93;24;0,872 ;47,0 ;0,0 ;46,9 ;67,0 ;1,000 ;0 ;4,60 ;6,16 ;11,8 ;10 ;0 ;0 ;
785 ;0:18,30 ;8848 ;17 ;93;25;0,883 ;47,5 ;0,0 ;47,7 ;61,6 ;1,000 ;0 ;4,61 ;6,20 ;11,8 ;7 ;0 ;0 ;
785 ;0:18,40 ;8911 ;17 ;93;26;0,923 ;48,1 ;0,0 ;47,5 ;47,6 ;1,000 ;0 ;4,61 ;6,20 ;11,7 ;-1 ;0 ;0 ;
785 ;0:18,50 ;9031 ;17 ;93;28;0,914 ;48,8 ;0,0 ;48,0 ;47,7 ;1,000 ;0 ;4,62 ;6,20 ;11,8 ;-2 ;0 ;0 ;
785 ;0:18,60 ;9186 ;17 ;93;28;0,880 ;50,0 ;0,0 ;49,3 ;2,4 ;1,000 ;0 ;4,58 ;6,31 ;11,8 ;-71 ;0 ;0 ;
785 ;0:18,70 ;9200 ;18 ;94;28;0,843 ;51,3 ;0,0 ;49,5 ;2,4 ;1,000 ;0 ;4,61 ;6,41 ;11,7 ;-72 ;0 ;0 ;
785 ;0:18,80 ;8949 ;18 ;94;28;0,927 ;52,5 ;0,0 ;52,5 ;2,4 ;1,000 ;0 ;4,60 ;6,32 ;11,8 ;-71 ;0 ;0 ;
785 ;0:18,90 ;9699 ;19 ;94;29;1,047 ;52,6 ;0,0 ;52,4 ;22,1 ;1,000 ;0 ;4,58 ;6,39 ;11,7 ;-43 ;0 ;0 ;
785 ;0:19,00 ;9847 ;26 ;94;36;1,069 ;52,6 ;0,0 ;52,7 ;10,2 ;1,000 ;0 ;4,61 ;6,42 ;11,7 ;-60 ;0 ;0 ;
785 ;0:19,10 ;9868 ;33 ;94;40;1,103 ;52,4 ;0,0 ;53,2 ;7,8 ;1,000 ;0 ;4,59 ;6,48 ;11,6 ;-63 ;0 ;0 ;
785 ;0:19,20 ;9821 ;33 ;94;41;1,111 ;52,0 ;0,0 ;52,5 ;64,1 ;1,000 ;0 ;4,60 ;6,36 ;11,7 ;6 ;0 ;0 ;
785 ;0:19,30 ;9750 ;33 ;94;41;1,129 ;51,8 ;0,0 ;52,2 ;20,2 ;1,000 ;0 ;4,60 ;6,42 ;11,8 ;-45 ;0 ;0 ;
785 ;0:19,40 ;9725 ;33 ;94;40;1,138 ;51,4 ;0,0 ;51,4 ;92,1 ;1,000 ;0 ;4,57 ;6,32 ;11,7 ;19 ;0 ;0 ;
785 ;0:19,50 ;9674 ;33 ;94;41;1,125 ;51,2 ;0,0 ;51,7 ;1202,1 ;1,000 ;0 ;4,60 ;6,40 ;11,7 ;562 ;0 ;0 ;
785 ;0:19,60 ;9576 ;33 ;94;40;1,132 ;50,8 ;0,0 ;50,2 ;1202,1 ;1,000 ;0 ;4,60 ;6,40 ;11,6 ;565 ;0 ;0 ;
785 ;0:19,70 ;9561 ;33 ;94;41;1,128 ;50,3 ;0,0 ;51,0 ;1202,1 ;1,000 ;0 ;4,58 ;6,38 ;11,7 ;573 ;0 ;0 ;
785 ;0:19,80 ;9412 ;33 ;94;41;1,152 ;50,2 ;0,0 ;50,3 ;1202,1 ;1,000 ;0 ;4,57 ;6,27 ;11,7 ;573 ;0 ;0 ;
785 ;0:19,90 ;9403 ;33 ;94;41;1,173 ;49,5 ;0,0 ;49,7 ;48,8 ;1,000 ;0 ;4,57 ;6,36 ;11,7 ;-1 ;0 ;0 ;
785 ;0:20,00 ;9314 ;33 ;94;41;1,171 ;48,9 ;0,0 ;50,0 ;1,8 ;1,000 ;0 ;4,60 ;6,39 ;11,7 ;-71 ;0 ;0 ;
785 ;0:20,10 ;9164 ;33 ;94;41;1,225 ;48,6 ;0,0 ;49,8 ;2,0 ;1,000 ;0 ;4,59 ;6,37 ;11,7 ;-71 ;0 ;0 ;
785 ;0:20,20 ;9119 ;33 ;94;42;1,252 ;48,6 ;0,0 ;48,4 ;48,6 ;1,000 ;0 ;4,62 ;6,34 ;11,6 ;0 ;0 ;0 ;
785 ;0:20,30 ;9088 ;33 ;94;42;1,260 ;48,2 ;0,0 ;49,0 ;46,8 ;1,000 ;0 ;4,59 ;6,24 ;11,7 ;-1 ;0 ;0 ;
785 ;0:20,40 ;9023 ;33 ;94;42;1,270 ;48,0 ;0,0 ;48,1 ;46,8 ;1,000 ;0 ;4,59 ;6,31 ;11,7 ;-1 ;0 ;0 ;
785 ;0:20,50 ;8997 ;33 ;94;42;1,281 ;47,6 ;0,0 ;48,2 ;46,8 ;1,000 ;0 ;4,60 ;6,23 ;11,7 ;-1 ;0 ;0 ;
785 ;0:20,60 ;8886 ;33 ;94;43;1,270 ;47,3 ;0,0 ;47,6 ;2,7 ;1,000 ;0 ;4,59 ;6,22 ;11,7 ;-70 ;0 ;0 ;
785 ;0:20,70 ;8852 ;33 ;94;43;1,253 ;47,3 ;0,0 ;47,7 ;19,0 ;1,000 ;0 ;4,57 ;6,28 ;11,7 ;-44 ;0 ;0 ;
785 ;0:20,80 ;8753 ;33 ;94;44;1,236 ;47,2 ;0,0 ;47,2 ;10,5 ;1,000 ;0 ;4,62 ;6,13 ;11,8 ;-58 ;0 ;0 ;
785 ;0:20,90 ;8712 ;33 ;94;43;1,225 ;46,6 ;0,0 ;47,0 ;15,5 ;1,000 ;0 ;4,58 ;6,18 ;11,7 ;-50 ;0 ;0 ;
785 ;0:21,00 ;8640 ;33 ;94;44;1,221 ;46,3 ;0,0 ;46,7 ;45,2 ;1,000 ;0 ;4,63 ;6,16 ;11,8 ;-1 ;0 ;0 ;
785 ;0:21,10 ;8511 ;33 ;94;44;1,216 ;46,0 ;0,0 ;46,3 ;45,1 ;1,000 ;0 ;4,61 ;6,22 ;11,7 ;-1 ;0 ;0 ;
785 ;0:21,20 ;8546 ;33 ;94;45;1,189 ;45,6 ;0,0 ;46,0 ;45,1 ;1,000 ;0 ;4,59 ;6,06 ;11,6 ;0 ;0 ;0 ;
785 ;0:21,30 ;8442 ;32 ;94;46;1,157 ;45,5 ;0,0 ;45,2 ;44,5 ;1,000 ;0 ;4,61 ;6,09 ;11,6 ;-1 ;0 ;0 ;
785 ;0:21,40 ;8378 ;32 ;94;46;1,128 ;45,1 ;0,0 ;45,2 ;44,2 ;1,000 ;0 ;4,58 ;6,01 ;11,7 ;-1 ;0 ;0 ;
785 ;0:21,50 ;8281 ;32 ;94;48;1,088 ;44,6 ;0,0 ;45,0 ;43,5 ;1,000 ;0 ;4,62 ;5,87 ;11,8 ;-1 ;0 ;0 ;
785 ;0:21,60 ;8152 ;32 ;94;48;1,048 ;43,8 ;0,0 ;43,7 ;44,1 ;1,000 ;0 ;4,61 ;5,99 ;11,5 ;0 ;0 ;0 ;
785 ;0:21,70 ;8106 ;32 ;94;50;1,013 ;43,1 ;0,0 ;43,2 ;42,2 ;1,000 ;0 ;4,61 ;5,68 ;11,7 ;-1 ;0 ;0 ;
785 ;0:21,80 ;7951 ;32 ;94;52;0,981 ;42,3 ;0,0 ;42,8 ;42,7 ;1,000 ;0 ;4,60 ;5,69 ;11,6 ;0 ;0 ;0 ;
785 ;0:21,90 ;7780 ;32 ;94;54;0,959 ;41,5 ;0,0 ;42,1 ;41,5 ;1,000 ;0 ;4,60 ;5,54 ;11,8 ;0 ;0 ;0 ;
785 ;0:22,00 ;7584 ;32 ;94;56;0,942 ;40,6 ;0,0 ;40,5 ;40,0 ;1,000 ;0 ;4,63 ;5,38 ;11,7 ;-1 ;0 ;0 ;
785 ;0:22,10 ;7467 ;32 ;94;57;0,923 ;39,7 ;0,0 ;39,7 ;39,7 ;1,000 ;0 ;4,61 ;5,37 ;11,7 ;0 ;0 ;0 ;
785 ;0:22,20 ;7231 ;31 ;94;59;0,895 ;38,7 ;0,0 ;38,9 ;38,0 ;1,000 ;0 ;4,59 ;5,15 ;11,9 ;-1 ;0 ;0 ;
785 ;0:22,30 ;7033 ;31 ;94;60;0,976 ;37,7 ;0,0 ;38,2 ;37,1 ;1,000 ;0 ;4,60 ;4,94 ;11,9 ;-1 ;0 ;0 ;
785 ;0:22,40 ;6957 ;31 ;94;61;1,073 ;36,7 ;0,0 ;37,2 ;36,8 ;1,000 ;0 ;4,56 ;4,92 ;11,8 ;0 ;0 ;0 ;
785 ;0:22,50 ;6667 ;31 ;94;63;1,101 ;35,9 ;0,0 ;36,1 ;35,7 ;1,000 ;0 ;4,53 ;4,71 ;11,8 ;0 ;0 ;0 ;
785 ;0:22,60 ;6503 ;30 ;94;63;1,077 ;35,4 ;0,0 ;35,6 ;33,5 ;1,000 ;0 ;4,55 ;4,65 ;11,9 ;-3 ;0 ;0 ;
785 ;0:22,70 ;6355 ;30 ;94;64;1,033 ;34,8 ;0,0 ;34,8 ;33,4 ;1,000 ;0 ;4,66 ;4,62 ;11,7 ;-3 ;0 ;0 ;
785 ;0:22,80 ;6229 ;30 ;94;64;0,998 ;33,9 ;0,0 ;34,1 ;32,4 ;1,000 ;0 ;4,54 ;4,44 ;11,6 ;-3 ;0 ;0 ;
785 ;0:22,90 ;6157 ;30 ;94;65;0,986 ;33,1 ;0,0 ;33,1 ;32,8 ;1,000 ;0 ;4,61 ;4,36 ;11,8 ;0 ;0 ;0 ;
785 ;0:23,00 ;5850 ;29 ;94;66;1,048 ;32,0 ;0,0 ;32,1 ;31,2 ;1,000 ;0 ;4,60 ;4,09 ;11,8 ;-1 ;0 ;0 ;
785 ;0:23,10 ;5848 ;29 ;94;67;1,073 ;30,9 ;0,0 ;31,2 ;31,5 ;1,000 ;0 ;4,54 ;4,16 ;11,7 ;0 ;0 ;0 ;
785 ;0:23,20 ;5608 ;28 ;94;72;1,108 ;30,0 ;0,0 ;29,8 ;27,7 ;1,000 ;0 ;4,69 ;4,08 ;11,6 ;-6 ;0 ;0 ;
785 ;0:23,30 ;5124 ;27 ;94;72;1,124 ;29,6 ;0,0 ;29,5 ;27,5 ;1,000 ;0 ;4,60 ;3,78 ;11,6 ;-5 ;0 ;0 ;
785 ;0:23,40 ;5593 ;27 ;94;67;1,005 ;28,5 ;0,0 ;28,7 ;29,3 ;1,000 ;0 ;4,60 ;4,00 ;11,9 ;1 ;0 ;0 ;
785 ;0:23,50 ;5428 ;25 ;94;68;0,911 ;27,9 ;0,0 ;28,2 ;26,6 ;1,000 ;0 ;4,62 ;3,97 ;11,7 ;-3 ;0 ;0 ;
785 ;0:23,60 ;5237 ;23 ;94;62;0,899 ;27,5 ;0,0 ;27,6 ;27,0 ;1,000 ;0 ;4,66 ;3,87 ;11,7 ;-1 ;0 ;0 ;
785 ;0:23,70 ;5202 ;17 ;94;55;0,899 ;27,1 ;0,0 ;27,4 ;27,7 ;1,000 ;0 ;4,61 ;3,82 ;11,9 ;1 ;0 ;0 ;
785 ;0:23,80 ;5156 ;13 ;94;49;0,891 ;27,1 ;0,0 ;27,1 ;28,5 ;1,000 ;0 ;4,54 ;3,84 ;11,6 ;1 ;0 ;0 ;
785 ;0:23,90 ;5280 ;10 ;94;46;0,895 ;27,3 ;0,0 ;27,3 ;28,9 ;1,000 ;0 ;4,60 ;3,94 ;11,7 ;1 ;0 ;0 ;
785 ;0:24,00 ;5352 ;9 ;94;43;0,903 ;27,8 ;0,0 ;27,7 ;29,4 ;1,000 ;0 ;4,62 ;4,02 ;11,8 ;1 ;0 ;0 ;
785 ;0:24,10 ;5425 ;9 ;94;41;0,907 ;28,3 ;0,0 ;28,1 ;29,9 ;1,000 ;0 ;4,57 ;3,98 ;11,8 ;0 ;0 ;0 ;
785 ;0:24,20 ;5553 ;9 ;94;39;0,902 ;29,0 ;0,0 ;28,6 ;30,5 ;1,000 ;0 ;4,66 ;4,19 ;11,8 ;0 ;0 ;0 ;
785 ;0:24,30 ;5659 ;9 ;95;36;0,898 ;29,7 ;0,0 ;29,8 ;4,3 ;1,000 ;0 ;4,61 ;4,22 ;11,9 ;-64 ;0 ;0 ;
785 ;0:24,40 ;5779 ;9 ;95;34;0,904 ;30,5 ;0,0 ;30,2 ;31,1 ;1,000 ;0 ;4,59 ;4,26 ;11,9 ;0 ;0 ;0 ;
785 ;0:24,50 ;5881 ;9 ;95;33;0,914 ;31,3 ;0,0 ;31,3 ;31,8 ;1,000 ;0 ;4,67 ;4,41 ;11,7 ;0 ;0 ;0 ;
785 ;0:24,60 ;5980 ;9 ;95;31;0,916 ;32,2 ;0,0 ;32,2 ;32,5 ;1,000 ;0 ;4,61 ;4,42 ;11,8 ;0 ;0 ;0 ;
785 ;0:24,70 ;6087 ;9 ;95;31;0,911 ;32,6 ;0,0 ;32,4 ;32,8 ;1,000 ;0 ;4,65 ;4,56 ;11,7 ;0 ;0 ;0 ;
785 ;0:24,80 ;6225 ;9 ;95;30;0,913 ;33,3 ;0,0 ;33,6 ;33,5 ;1,000 ;0 ;4,56 ;4,53 ;11,8 ;0 ;0 ;0 ;
785 ;0:24,90 ;6347 ;9 ;95;29;0,907 ;34,0 ;0,0 ;33,6 ;33,9 ;1,000 ;0 ;4,60 ;4,62 ;11,8 ;-1 ;0 ;0 ;
785 ;0:25,00 ;6452 ;9 ;96;28;0,901 ;34,5 ;0,0 ;34,7 ;34,6 ;1,000 ;0 ;4,61 ;4,75 ;11,8 ;0 ;0 ;0 ;
785 ;0:25,10 ;6528 ;9 ;96;27;0,913 ;35,1 ;0,0 ;34,8 ;35,1 ;1,000 ;0 ;4,60 ;4,81 ;11,7 ;0 ;0 ;0 ;
785 ;0:25,20 ;6648 ;9 ;96;27;0,924 ;35,7 ;0,0 ;35,7 ;35,6 ;1,000 ;0 ;4,66 ;5,04 ;11,7 ;0 ;0 ;0 ;
785 ;0:25,30 ;6751 ;9 ;96;26;0,930 ;36,3 ;0,0 ;35,7 ;36,3 ;1,000 ;0 ;4,58 ;4,95 ;11,7 ;-1 ;0 ;0 ;
785 ;0:25,40 ;6875 ;9 ;96;25;0,937 ;37,0 ;0,0 ;36,8 ;37,0 ;1,000 ;0 ;4,60 ;5,00 ;11,7 ;0 ;0 ;0 ;
785 ;0:25,50 ;7001 ;9 ;96;24;0,930 ;37,6 ;0,0 ;37,3 ;37,5 ;1,000 ;0 ;4,61 ;5,20 ;11,6 ;0 ;0 ;0 ;
785 ;0:25,60 ;7086 ;9 ;96;24;0,907 ;38,3 ;0,0 ;38,1 ;38,0 ;1,000 ;0 ;4,60 ;5,14 ;11,8 ;0 ;0 ;0 ;
785 ;0:25,70 ;7214 ;9 ;97;23;0,900 ;39,3 ;0,0 ;38,9 ;38,9 ;1,000 ;0 ;4,56 ;5,25 ;11,9 ;-1 ;0 ;0 ;
785 ;0:25,80 ;7370 ;9 ;97;22;0,897 ;40,0 ;0,0 ;39,8 ;39,2 ;1,000 ;0 ;4,63 ;5,50 ;11,7 ;-1 ;0 ;0 ;
785 ;0:25,90 ;7500 ;9 ;97;22;0,890 ;40,8 ;0,0 ;40,1 ;40,1 ;1,000 ;0 ;4,60 ;5,41 ;11,7 ;-1 ;0 ;0 ;
785 ;0:26,00 ;7634 ;9 ;97;22;0,908 ;41,6 ;0,0 ;40,6 ;41,1 ;1,000 ;0 ;4,60 ;5,63 ;11,7 ;-2 ;0 ;0 ;
785 ;0:26,10 ;7805 ;9 ;97;22;1,003 ;42,4 ;0,0 ;42,3 ;41,6 ;1,000 ;0 ;4,61 ;5,59 ;11,8 ;-1 ;0 ;0 ;
785 ;0:26,20 ;7938 ;10 ;97;22;1,095 ;43,5 ;0,0 ;43,2 ;42,4 ;1,000 ;0 ;4,61 ;5,85 ;11,7 ;-2 ;0 ;0 ;
785 ;0:26,30 ;8159 ;10 ;97;24;1,073 ;44,3 ;0,0 ;44,0 ;43,6 ;1,000 ;0 ;4,60 ;5,99 ;11,7 ;-1 ;0 ;0 ;
785 ;0:26,40 ;8329 ;10 ;97;24;1,031 ;45,2 ;0,0 ;44,5 ;44,2 ;1,000 ;0 ;4,61 ;5,92 ;11,8 ;-2 ;0 ;0 ;
785 ;0:26,50 ;8549 ;11 ;97;25;1,016 ;46,6 ;0,0 ;45,9 ;2193,1 ;1,000 ;0 ;4,61 ;6,14 ;11,8 ;1150 ;0 ;0 ;
785 ;0:26,60 ;8778 ;11 ;97;25;0,989 ;47,9 ;0,0 ;46,7 ;46,4 ;1,000 ;0 ;4,60 ;6,18 ;11,6 ;-3 ;0 ;0 ;
785 ;0:26,70 ;8907 ;12 ;97;25;0,883 ;49,2 ;0,0 ;47,4 ;50,1 ;1,000 ;0 ;4,61 ;6,17 ;11,7 ;-2 ;0 ;0 ;
785 ;0:26,80 ;8640 ;12 ;97;25;0,926 ;50,9 ;0,0 ;48,8 ;18,3 ;1,000 ;0 ;4,60 ;6,25 ;11,6 ;-49 ;0 ;0 ;
785 ;0:26,90 ;8975 ;14 ;97;26;1,068 ;52,0 ;0,0 ;51,7 ;15,7 ;1,000 ;0 ;4,56 ;6,29 ;11,6 ;-52 ;0 ;0 ;
785 ;0:27,00 ;9664 ;20 ;97;34;1,103 ;51,8 ;0,0 ;52,1 ;2,3 ;1,000 ;0 ;4,60 ;6,43 ;11,7 ;-71 ;0 ;0 ;
785 ;0:27,10 ;9715 ;37 ;97;44;1,104 ;51,5 ;0,0 ;52,0 ;4,4 ;1,000 ;0 ;4,54 ;6,35 ;11,7 ;-68 ;0 ;0 ;
785 ;0:27,20 ;9600 ;37 ;96;44;1,118 ;50,8 ;0,0 ;51,2 ;20,8 ;1,000 ;0 ;4,63 ;6,43 ;11,7 ;-44 ;0 ;0 ;
785 ;0:27,30 ;9508 ;37 ;96;44;1,157 ;50,3 ;0,0 ;50,9 ;274,6 ;1,000 ;0 ;4,54 ;6,34 ;11,7 ;112 ;0 ;0 ;
785 ;0:27,40 ;9346 ;37 ;96;44;1,211 ;49,5 ;0,0 ;50,4 ;27,6 ;1,000 ;0 ;4,60 ;6,43 ;11,7 ;-32 ;0 ;0 ;
785 ;0:27,50 ;9245 ;37 ;96;45;1,263 ;48,9 ;0,0 ;49,6 ;48,7 ;1,000 ;0 ;4,60 ;6,28 ;11,6 ;0 ;0 ;0 ;
785 ;0:27,60 ;9106 ;36 ;96;45;1,281 ;48,1 ;0,0 ;48,5 ;1,7 ;1,000 ;0 ;4,58 ;6,32 ;11,7 ;-72 ;0 ;0 ;
785 ;0:27,70 ;8997 ;36 ;96;46;1,262 ;47,6 ;0,0 ;48,0 ;1,7 ;1,000 ;0 ;4,61 ;6,20 ;11,7 ;-72 ;0 ;0 ;
785 ;0:27,80 ;8937 ;36 ;96;46;1,233 ;47,3 ;0,0 ;47,8 ;19,1 ;1,000 ;0 ;4,62 ;6,22 ;11,7 ;-44 ;0 ;0 ;
785 ;0:27,90 ;8840 ;36 ;96;47;1,187 ;46,7 ;0,0 ;46,9 ;10,5 ;1,000 ;0 ;4,61 ;6,16 ;11,7 ;-58 ;0 ;0 ;
785 ;0:28,00 ;8708 ;36 ;96;47;1,134 ;46,4 ;0,0 ;46,9 ;45,7 ;1,000 ;0 ;4,60 ;6,13 ;11,7 ;0 ;0 ;0 ;
785 ;0:28,10 ;8616 ;36 ;96;48;1,072 ;45,7 ;0,0 ;45,7 ;44,2 ;1,000 ;0 ;4,59 ;6,04 ;11,8 ;-2 ;0 ;0 ;
785 ;0:28,20 ;8411 ;36 ;96;50;1,008 ;44,6 ;0,0 ;45,1 ;44,2 ;1,000 ;0 ;4,62 ;5,99 ;11,7 ;0 ;0 ;0 ;
785 ;0:28,30 ;8278 ;35 ;96;52;0,946 ;43,6 ;0,0 ;44,2 ;44,5 ;1,000 ;0 ;4,60 ;5,87 ;11,8 ;1 ;0 ;0 ;
785 ;0:28,40 ;8092 ;35 ;96;55;0,913 ;42,5 ;0,0 ;43,5 ;43,5 ;1,000 ;0 ;4,60 ;5,74 ;11,7 ;2 ;0 ;0 ;
785 ;0:28,50 ;7861 ;35 ;95;56;0,925 ;41,4 ;0,0 ;41,8 ;41,9 ;1,000 ;0 ;4,56 ;5,48 ;11,8 ;0 ;0 ;0 ;
785 ;0:28,60 ;7643 ;35 ;95;59;0,946 ;40,4 ;0,0 ;40,9 ;40,9 ;1,000 ;0 ;4,60 ;5,38 ;11,8 ;1 ;0 ;0 ;
785 ;0:28,70 ;7437 ;34 ;95;60;0,953 ;39,0 ;0,0 ;39,6 ;39,8 ;1,000 ;0 ;4,58 ;5,19 ;11,8 ;1 ;0 ;0 ;
