SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;L U SP;R U SP;L D SP;R D SP;TRAC %;FUEL P;VOLTS;SLIP%;INJ;ADV;LAUC S;SHIF A;INJ %;CAM T;
1323 ;2:16,40 ;6696 ;23 ;62;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,8 ;-1 ;2,24 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:16,50 ;6694 ;23 ;62;41;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;2,24 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:16,60 ;6689 ;23 ;62;41;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,6 ;-1 ;2,24 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:16,70 ;6698 ;22 ;62;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;2,22 ;31,7 ;0 ;0 ;12 ;0 ;
1323 ;2:16,80 ;6722 ;23 ;62;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,6 ;-1 ;2,22 ;31,7 ;0 ;0 ;12 ;0 ;
1323 ;2:16,90 ;6722 ;23 ;62;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,7 ;-1 ;2,24 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:17,00 ;6703 ;23 ;62;41;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,7 ;-1 ;2,24 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:17,10 ;6691 ;23 ;62;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,6 ;-1 ;2,24 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:17,20 ;6718 ;23 ;62;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;2,24 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:17,30 ;6694 ;23 ;61;41;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,8 ;-1 ;2,25 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:17,40 ;6663 ;23 ;61;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,5 ;-1 ;2,25 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:17,50 ;6651 ;23 ;61;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,6 ;-1 ;2,25 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:17,60 ;6670 ;23 ;61;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,7 ;-1 ;2,25 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:17,70 ;6677 ;23 ;61;40;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,7 ;-1 ;2,23 ;31,7 ;0 ;0 ;12 ;0 ;
1323 ;2:17,80 ;6703 ;23 ;61;40;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,6 ;-1 ;2,23 ;31,7 ;0 ;0 ;12 ;0 ;
1323 ;2:17,90 ;6710 ;23 ;61;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,5 ;-1 ;2,23 ;31,7 ;0 ;0 ;12 ;0 ;
1323 ;2:18,00 ;6715 ;23 ;61;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,23 ;31,7 ;0 ;0 ;12 ;0 ;
1323 ;2:18,10 ;6786 ;22 ;61;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,5 ;-1 ;2,24 ;31,7 ;0 ;0 ;12 ;0 ;
1323 ;2:18,20 ;6823 ;23 ;61;40;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,6 ;-1 ;2,24 ;31,7 ;0 ;0 ;12 ;0 ;
1323 ;2:18,30 ;6768 ;23 ;61;41;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,26 ;32,4 ;0 ;0 ;12 ;0 ;
1323 ;2:18,40 ;6656 ;23 ;61;43;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,7 ;-1 ;2,30 ;33,8 ;0 ;0 ;12 ;0 ;
1323 ;2:18,50 ;6528 ;23 ;61;44;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,6 ;-1 ;2,31 ;34,4 ;0 ;0 ;12 ;0 ;
1323 ;2:18,60 ;6458 ;23 ;61;44;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;11,7 ;-1 ;2,31 ;34,3 ;0 ;0 ;12 ;0 ;
1323 ;2:18,70 ;6360 ;23 ;61;45;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,6 ;-1 ;2,32 ;34,9 ;0 ;0 ;12 ;0 ;
1323 ;2:18,80 ;6256 ;23 ;61;45;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,5 ;-1 ;2,32 ;34,9 ;0 ;0 ;12 ;0 ;
1323 ;2:18,90 ;6165 ;23 ;61;43;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,51 ;11,7 ;-1 ;2,29 ;33,5 ;0 ;0 ;11 ;0 ;
1323 ;2:19,00 ;6159 ;23 ;61;41;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,6 ;-1 ;2,25 ;32,2 ;0 ;0 ;11 ;0 ;
1323 ;2:19,10 ;6283 ;23 ;61;39;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;2,23 ;31,0 ;0 ;0 ;11 ;0 ;
1323 ;2:19,20 ;6549 ;23 ;61;36;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,6 ;-1 ;2,03 ;30,1 ;0 ;0 ;11 ;0 ;
1323 ;2:19,30 ;6952 ;23 ;61;33;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,48 ;11,7 ;-1 ;1,85 ;29,2 ;0 ;0 ;10 ;0 ;
1323 ;2:19,40 ;7838 ;23 ;61;29;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,5 ;-1 ;1,73 ;28,0 ;0 ;0 ;11 ;0 ;
1323 ;2:19,50 ;8355 ;25 ;61;33;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,5 ;-1 ;1,98 ;29,9 ;0 ;0 ;13 ;0 ;
1323 ;2:19,60 ;8216 ;30 ;61;39;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,5 ;-1 ;2,26 ;31,4 ;0 ;0 ;15 ;0 ;
1323 ;2:19,70 ;7725 ;31 ;61;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,32 ;34,0 ;0 ;0 ;15 ;0 ;
1323 ;2:19,80 ;7315 ;30 ;61;45;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,7 ;-1 ;2,35 ;35,5 ;0 ;0 ;14 ;0 ;
1323 ;2:19,90 ;7091 ;30 ;61;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,7 ;-1 ;2,32 ;34,0 ;0 ;0 ;13 ;0 ;
1323 ;2:20,00 ;7646 ;28 ;61;32;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,6 ;-1 ;1,80 ;29,0 ;0 ;0 ;11 ;0 ;
1323 ;2:20,10 ;8704 ;18 ;61;25;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,5 ;-1 ;2,01 ;27,0 ;0 ;0 ;14 ;0 ;
1323 ;2:20,20 ;9878 ;15 ;61;23;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,5 ;-1 ;1,94 ;27,0 ;0 ;0 ;16 ;0 ;
1323 ;2:20,30 ;11068 ;15 ;61;20;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;1,96 ;27,0 ;0 ;0 ;18 ;0 ;
1323 ;2:20,40 ;12392 ;11 ;61;24;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,5 ;-1 ;2,19 ;28,0 ;0 ;0 ;23 ;0 ;
1323 ;2:20,50 ;13940 ;26 ;61;56;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,42 ;11,4 ;-1 ;4,08 ;41,1 ;0 ;0 ;48 ;0 ;
1323 ;2:20,60 ;13288 ;100 ;61;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,4 ;-1 ;5,95 ;44,0 ;0 ;0 ;66 ;0 ;
1323 ;2:20,70 ;11261 ;98 ;61;71;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,5 ;-1 ;5,15 ;44,5 ;0 ;0 ;49 ;0 ;
1323 ;2:20,80 ;11295 ;37 ;61;25;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,5 ;-1 ;2,24 ;27,0 ;0 ;0 ;21 ;0 ;
1323 ;2:20,90 ;12694 ;0 ;61;28;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,4 ;-1 ;2,31 ;29,2 ;0 ;0 ;25 ;0 ;
1323 ;2:21,00 ;13930 ;58 ;60;72;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;5,37 ;44,0 ;0 ;0 ;63 ;0 ;
1323 ;2:21,10 ;12425 ;100 ;60;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,50 ;11,4 ;-1 ;5,99 ;44,0 ;0 ;0 ;63 ;0 ;
1323 ;2:21,20 ;10819 ;78 ;60;52;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;3,42 ;39,4 ;0 ;0 ;31 ;0 ;
1323 ;2:21,30 ;11799 ;16 ;60;21;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,5 ;-1 ;2,04 ;27,5 ;0 ;0 ;20 ;0 ;
1323 ;2:21,40 ;13288 ;8 ;60;39;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;2,51 ;33,0 ;0 ;0 ;28 ;0 ;
1323 ;2:21,50 ;14044 ;100 ;60;79;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,5 ;-1 ;5,99 ;44,0 ;0 ;0 ;71 ;0 ;
1323 ;2:21,60 ;11711 ;100 ;60;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,4 ;-1 ;5,94 ;44,0 ;0 ;0 ;58 ;0 ;
1323 ;2:21,70 ;10964 ;58 ;60;36;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;2,46 ;31,1 ;0 ;0 ;22 ;0 ;
1323 ;2:21,80 ;12319 ;7 ;60;23;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,5 ;-1 ;2,18 ;28,0 ;0 ;0 ;22 ;0 ;
1323 ;2:21,90 ;13868 ;20 ;60;51;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,7 ;-1 ;3,53 ;39,1 ;0 ;0 ;41 ;0 ;
1323 ;2:22,00 ;13676 ;100 ;61;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,4 ;-1 ;6,08 ;44,0 ;0 ;0 ;70 ;0 ;
1323 ;2:22,10 ;11343 ;100 ;61;77;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,4 ;-1 ;5,67 ;44,2 ;0 ;0 ;54 ;0 ;
1323 ;2:22,20 ;10794 ;50 ;61;32;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,5 ;-1 ;2,41 ;30,0 ;0 ;0 ;22 ;0 ;
1323 ;2:22,30 ;12143 ;1 ;61;24;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,5 ;-1 ;2,23 ;28,0 ;0 ;0 ;23 ;0 ;
1323 ;2:22,40 ;13626 ;30 ;61;58;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,4 ;-1 ;4,35 ;42,2 ;0 ;0 ;50 ;0 ;
1323 ;2:22,50 ;13335 ;100 ;61;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,4 ;-1 ;6,13 ;44,0 ;0 ;0 ;69 ;0 ;
1323 ;2:22,60 ;11167 ;97 ;61;70;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,4 ;-1 ;5,24 ;44,6 ;0 ;0 ;49 ;0 ;
1323 ;2:22,70 ;11180 ;38 ;61;27;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,4 ;-1 ;2,32 ;27,8 ;0 ;0 ;22 ;0 ;
1323 ;2:22,80 ;12541 ;14 ;61;29;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,4 ;-1 ;2,39 ;29,7 ;0 ;0 ;25 ;0 ;
1323 ;2:22,90 ;13807 ;53 ;61;68;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,65 ;11,4 ;-1 ;5,13 ;44,0 ;0 ;0 ;60 ;0 ;
1323 ;2:23,00 ;12781 ;100 ;61;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,4 ;-1 ;6,11 ;44,0 ;0 ;0 ;65 ;0 ;
1323 ;2:23,10 ;10677 ;87 ;61;63;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,4 ;-1 ;4,61 ;44,9 ;0 ;0 ;41 ;0 ;
1323 ;2:23,20 ;11147 ;31 ;61;25;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,62 ;11,5 ;-1 ;2,38 ;27,0 ;0 ;0 ;22 ;0 ;
1323 ;2:23,30 ;12600 ;17 ;61;33;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,4 ;-1 ;2,68 ;31,2 ;0 ;0 ;28 ;0 ;
1323 ;2:23,40 ;13919 ;69 ;61;75;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,67 ;11,5 ;-1 ;6,48 ;44,0 ;0 ;0 ;76 ;0 ;
1323 ;2:23,50 ;13011 ;100 ;61;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,3 ;-1 ;6,99 ;44,0 ;0 ;0 ;76 ;0 ;
1323 ;2:23,60 ;10599 ;86 ;61;60;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,4 ;-1 ;4,87 ;44,2 ;0 ;0 ;43 ;0 ;
1323 ;2:23,70 ;11301 ;26 ;61;24;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,4 ;-1 ;2,48 ;27,0 ;0 ;0 ;23 ;0 ;
1323 ;2:23,80 ;12755 ;18 ;61;37;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,4 ;-1 ;2,80 ;32,4 ;0 ;0 ;30 ;0 ;
1323 ;2:23,90 ;13982 ;79 ;61;78;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,5 ;-1 ;6,88 ;44,0 ;0 ;0 ;82 ;0 ;
1323 ;2:24,00 ;12703 ;100 ;61;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,3 ;-1 ;7,04 ;44,0 ;0 ;0 ;76 ;0 ;
1323 ;2:24,10 ;10173 ;83 ;61;60;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,4 ;-1 ;4,80 ;41,9 ;0 ;0 ;41 ;0 ;
1323 ;2:24,20 ;10800 ;28 ;62;26;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,4 ;-1 ;2,55 ;27,4 ;0 ;0 ;23 ;0 ;
1323 ;2:24,30 ;12262 ;22 ;62;38;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;11,4 ;-1 ;2,80 ;32,7 ;0 ;0 ;29 ;0 ;
1323 ;2:24,40 ;13616 ;81 ;62;78;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,2 ;-1 ;6,93 ;44,0 ;0 ;0 ;80 ;0 ;
1323 ;2:24,50 ;12151 ;99 ;62;80;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,3 ;-1 ;7,11 ;44,0 ;0 ;0 ;73 ;0 ;
1323 ;2:24,60 ;9745 ;76 ;62;54;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,61 ;11,4 ;-1 ;4,13 ;40,0 ;0 ;0 ;34 ;0 ;
1323 ;2:24,70 ;10882 ;23 ;62;26;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;11,4 ;-1 ;2,61 ;27,4 ;0 ;0 ;24 ;0 ;
1323 ;2:24,80 ;12359 ;23 ;62;44;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,3 ;-1 ;3,12 ;36,1 ;0 ;0 ;32 ;0 ;
1323 ;2:24,90 ;13213 ;100 ;62;81;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;11,2 ;-1 ;7,31 ;44,0 ;0 ;0 ;82 ;0 ;
1323 ;2:25,00 ;12167 ;100 ;62;81;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,3 ;-1 ;7,21 ;44,0 ;0 ;0 ;74 ;0 ;
1323 ;2:25,10 ;9291 ;83 ;62;65;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;11,4 ;-1 ;4,76 ;41,0 ;0 ;0 ;36 ;0 ;
1323 ;2:25,20 ;9590 ;37 ;62;43;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;11,4 ;-1 ;2,88 ;35,0 ;0 ;0 ;23 ;0 ;
1323 ;2:25,30 ;10819 ;37 ;62;50;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;11,3 ;-1 ;3,73 ;38,8 ;0 ;0 ;34 ;0 ;
1323 ;2:25,40 ;11912 ;96 ;62;81;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,2 ;-1 ;7,58 ;44,0 ;0 ;0 ;76 ;0 ;
1323 ;2:25,50 ;8712 ;100 ;62;88;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,54 ;11,2 ;-1 ;8,69 ;42,7 ;0 ;0 ;62 ;0 ;
1323 ;2:25,60 ;6294 ;65 ;62;68;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,60 ;11,3 ;-1 ;4,25 ;36,7 ;0 ;0 ;22 ;0 ;
1323 ;2:25,70 ;7281 ;29 ;62;61;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,3 ;-1 ;4,07 ;43,2 ;0 ;0 ;25 ;0 ;
1323 ;2:25,80 ;6508 ;97 ;62;94;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;11,3 ;-1 ;7,50 ;34,3 ;0 ;0 ;41 ;0 ;
1323 ;2:25,90 ;4040 ;100 ;62;96;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,52 ;11,0 ;-1 ;8,70 ;29,7 ;0 ;0 ;29 ;0 ;
1323 ;2:26,00 ;2432 ;100 ;62;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,63 ;10,9 ;-1 ;5,87 ;23,2 ;0 ;0 ;14 ;0 ;
1323 ;2:26,10 ;1873 ;100 ;62;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,59 ;10,9 ;-1 ;5,58 ;21,4 ;0 ;0 ;13 ;0 ;
1323 ;2:26,20 ;1049 ;88 ;62;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;10,7 ;-1 ;4,55 ;17,2 ;0 ;0 ;11 ;0 ;
1323 ;2:26,30 ;1054 ;66 ;62;97;0,500 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,3 ;-1 ;4,56 ;17,3 ;0 ;0 ;11 ;0 ;
1323 ;2:26,40 ;710 ;100 ;62;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,2 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:26,50 ;562 ;100 ;62;98;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;10,4 ;-1 ;4,61 ;18,0 ;0 ;0 ;11 ;0 ;
1323 ;2:26,60 ;459 ;100 ;62;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;10,3 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:26,70 ;460 ;100 ;62;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,1 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:26,80 ;453 ;97 ;62;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,3 ;-1 ;4,61 ;18,0 ;0 ;0 ;11 ;0 ;
1323 ;2:26,90 ;463 ;42 ;62;98;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;10,1 ;-1 ;4,61 ;18,0 ;0 ;0 ;11 ;0 ;
1323 ;2:27,00 ;444 ;2 ;62;96;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;10,3 ;-1 ;4,43 ;25,0 ;0 ;0 ;11 ;0 ;
1323 ;2:27,10 ;494 ;2 ;62;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;10,2 ;-1 ;4,50 ;25,0 ;0 ;0 ;11 ;0 ;
1323 ;2:27,20 ;499 ;2 ;62;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,2 ;-1 ;4,50 ;17,4 ;0 ;0 ;11 ;0 ;
1323 ;2:27,30 ;467 ;2 ;62;96;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,53 ;10,1 ;-1 ;4,43 ;17,4 ;0 ;0 ;11 ;0 ;
1323 ;2:27,40 ;471 ;100 ;62;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,2 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:27,50 ;470 ;100 ;61;98;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,3 ;-1 ;4,61 ;18,0 ;0 ;0 ;11 ;0 ;
1323 ;2:27,60 ;447 ;100 ;62;98;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;10,2 ;-1 ;4,61 ;18,0 ;0 ;0 ;11 ;0 ;
1323 ;2:27,70 ;452 ;65 ;61;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,3 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:27,80 ;469 ;26 ;61;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,2 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:27,90 ;470 ;26 ;62;96;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,4 ;-1 ;4,43 ;16,2 ;0 ;0 ;11 ;0 ;
1323 ;2:28,00 ;452 ;26 ;62;97;0,503 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,58 ;10,2 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:28,10 ;442 ;22 ;61;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;10,4 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:28,20 ;480 ;11 ;61;96;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,2 ;-1 ;4,43 ;16,2 ;0 ;0 ;11 ;0 ;
1323 ;2:28,30 ;479 ;2 ;62;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,55 ;10,4 ;-1 ;4,50 ;9,2 ;0 ;0 ;11 ;0 ;
1323 ;2:28,40 ;444 ;19 ;62;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,57 ;10,1 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:28,50 ;457 ;100 ;62;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,3 ;-1 ;4,50 ;17,1 ;0 ;0 ;11 ;0 ;
1323 ;2:28,60 ;468 ;100 ;61;98;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;4,56 ;10,4 ;-1 ;4,61 ;18,0 ;0 ;0 ;11 ;0 ;
1323 ;2:28,70 ;0 ;100 ;61;97;0,501 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,26 ;10,6 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0 ;
1323 ;2:28,80 ;0 ;100 ;61;98;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,26 ;10,7 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0 ;
1323 ;2:28,90 ;0 ;100 ;61;97;0,502 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;1,26 ;10,6 ;-1 ;0,00 ;0,0 ;0 ;0 ;0 ;0 ;
1317 ;2:29,00 ;502 ;100 ;60;117;0,507 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;6,12 ;11,3 ;-1 ;13,82 ;18,0 ;0 ;0 ;34 ;0 ;
1317 ;2:29,10 ;502 ;100 ;60;117;0,507 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;6,12 ;11,3 ;-1 ;13,82 ;18,0 ;0 ;0 ;34 ;0 ;
1317 ;2:29,20 ;502 ;100 ;60;117;0,507 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;6,10 ;11,3 ;-1 ;13,82 ;18,0 ;0 ;0 ;34 ;0 ;
1317 ;2:29,30 ;502 ;100 ;60;117;0,505 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;6,08 ;11,3 ;-1 ;13,82 ;18,0 ;0 ;0 ;34 ;0 ;
1317 ;2:29,40 ;951 ;100 ;59;118;0,504 ;0,0 ;0,0 ;0,0 ;0,0 ;0 ;6,12 ;11,4 ;-1 ;14,33 ;18,0 ;0 ;0 ;35 ;0 ;
