SESSION; TIME;RPM;THROT;WATER;MAP;LAMB;TAR LB;VOLTS;SHIF A;
1337 ;2:08,50 ;6759 ;16 ;99;38;1,124 ;1,000 ;11,5 ;0 ;
1337 ;2:08,60 ;6810 ;17 ;99;37;1,164 ;1,000 ;11,4 ;0 ;
1337 ;2:08,70 ;6870 ;17 ;99;36;1,177 ;1,000 ;11,4 ;0 ;
1337 ;2:08,80 ;6916 ;16 ;99;35;1,132 ;1,000 ;11,5 ;0 ;
1337 ;2:08,90 ;7091 ;17 ;99;34;1,062 ;1,000 ;11,4 ;0 ;
1337 ;2:09,00 ;7270 ;16 ;99;32;1,026 ;1,000 ;11,5 ;0 ;
1337 ;2:09,10 ;7485 ;17 ;99;31;1,021 ;1,000 ;11,5 ;0 ;
1337 ;2:09,20 ;7681 ;17 ;99;30;1,019 ;1,000 ;11,5 ;0 ;
1337 ;2:09,30 ;7858 ;17 ;99;29;1,002 ;1,000 ;11,4 ;0 ;
1337 ;2:09,40 ;8074 ;17 ;99;28;0,980 ;1,000 ;11,5 ;0 ;
1337 ;2:09,50 ;8187 ;17 ;99;28;0,972 ;1,000 ;11,4 ;0 ;
1337 ;2:09,60 ;8363 ;18 ;99;27;0,930 ;1,000 ;11,5 ;0 ;
1337 ;2:09,70 ;8549 ;17 ;99;27;0,896 ;1,000 ;11,4 ;0 ;
1337 ;2:09,80 ;8790 ;18 ;99;26;1,008 ;1,000 ;11,4 ;0 ;
1337 ;2:09,90 ;9101 ;17 ;99;28;1,042 ;1,000 ;11,5 ;0 ;
1337 ;2:10,00 ;9659 ;17 ;99;29;1,005 ;1,000 ;11,4 ;0 ;
1337 ;2:10,10 ;10599 ;17 ;99;28;0,964 ;1,000 ;11,4 ;0 ;
1337 ;2:10,20 ;11574 ;16 ;99;27;1,257 ;1,000 ;11,4 ;0 ;
1337 ;2:10,30 ;12737 ;17 ;99;32;1,116 ;1,000 ;11,3 ;0 ;
1337 ;2:10,40 ;13666 ;32 ;99;61;1,021 ;1,000 ;11,2 ;0 ;
1337 ;2:10,50 ;14193 ;94 ;99;83;1,032 ;1,000 ;11,5 ;0 ;
1337 ;2:10,60 ;14193 ;95 ;99;83;0,990 ;1,000 ;11,5 ;0 ;
1337 ;2:10,70 ;14129 ;96 ;99;82;0,895 ;1,000 ;11,5 ;0 ;
1337 ;2:10,80 ;14118 ;95 ;99;83;0,849 ;1,000 ;11,4 ;0 ;
1337 ;2:10,90 ;14129 ;94 ;99;83;0,967 ;1,000 ;11,5 ;0 ;
1337 ;2:11,00 ;14023 ;94 ;99;82;1,099 ;1,000 ;11,3 ;0 ;
1337 ;2:11,10 ;11689 ;92 ;99;83;1,115 ;1,000 ;11,3 ;0 ;
1337 ;2:11,20 ;9018 ;94 ;99;88;1,406 ;1,000 ;11,4 ;0 ;
1337 ;2:11,30 ;6109 ;96 ;99;94;1,317 ;1,000 ;11,4 ;0 ;
1337 ;2:11,40 ;4646 ;93 ;99;96;1,184 ;1,000 ;11,6 ;0 ;
1337 ;2:11,50 ;4746 ;57 ;99;82;1,149 ;1,000 ;11,4 ;0 ;
1337 ;2:11,60 ;4667 ;20 ;99;60;1,115 ;1,000 ;11,3 ;0 ;
1337 ;2:11,70 ;4711 ;15 ;99;58;1,133 ;1,000 ;11,6 ;0 ;
1337 ;2:11,80 ;4754 ;16 ;99;58;1,134 ;1,000 ;11,5 ;0 ;
1337 ;2:11,90 ;4678 ;15 ;99;58;1,095 ;1,000 ;11,4 ;0 ;
1337 ;2:12,00 ;4649 ;15 ;99;57;1,083 ;1,000 ;11,5 ;0 ;
1337 ;2:12,10 ;4691 ;15 ;99;57;1,090 ;1,000 ;11,4 ;0 ;
1337 ;2:12,20 ;4642 ;15 ;99;56;1,093 ;1,000 ;11,5 ;0 ;
1337 ;2:12,30 ;4604 ;14 ;99;56;1,077 ;1,000 ;11,4 ;0 ;
1337 ;2:12,40 ;4651 ;14 ;99;56;1,053 ;1,000 ;11,5 ;0 ;
1337 ;2:12,50 ;4674 ;14 ;99;55;1,001 ;1,000 ;11,4 ;0 ;
1337 ;2:12,60 ;4739 ;14 ;99;54;0,938 ;1,000 ;11,5 ;0 ;
1337 ;2:12,70 ;4894 ;14 ;99;52;0,901 ;1,000 ;11,6 ;0 ;
1337 ;2:12,80 ;5111 ;14 ;99;50;0,900 ;1,000 ;11,5 ;0 ;
1337 ;2:12,90 ;5325 ;14 ;99;47;0,916 ;1,000 ;11,6 ;0 ;
1337 ;2:13,00 ;5583 ;14 ;99;42;0,946 ;1,000 ;11,5 ;0 ;
1337 ;2:13,10 ;5848 ;14 ;99;37;0,941 ;1,000 ;11,5 ;0 ;
1337 ;2:13,20 ;6123 ;14 ;99;34;0,931 ;1,000 ;11,5 ;0 ;
1337 ;2:13,30 ;6412 ;13 ;99;31;0,899 ;1,000 ;11,5 ;0 ;
1337 ;2:13,40 ;6718 ;14 ;99;28;0,884 ;1,000 ;11,4 ;0 ;
1337 ;2:13,50 ;7159 ;13 ;99;26;0,940 ;1,000 ;11,4 ;0 ;
1337 ;2:13,60 ;7606 ;14 ;99;24;0,970 ;1,000 ;11,4 ;0 ;
1337 ;2:13,70 ;8180 ;14 ;99;25;0,949 ;1,000 ;11,4 ;0 ;
1337 ;2:13,80 ;9088 ;14 ;99;24;0,939 ;1,000 ;11,4 ;0 ;
1337 ;2:13,90 ;10042 ;14 ;99;25;0,965 ;1,000 ;11,4 ;0 ;
1337 ;2:14,00 ;11009 ;14 ;99;24;1,054 ;1,000 ;11,4 ;0 ;
1337 ;2:14,10 ;12026 ;15 ;99;26;1,155 ;1,000 ;11,4 ;0 ;
1337 ;2:14,20 ;13148 ;15 ;99;39;0,971 ;1,000 ;11,3 ;0 ;
1337 ;2:14,30 ;14097 ;67 ;99;77;0,884 ;1,000 ;11,3 ;0 ;
1337 ;2:14,40 ;13982 ;96 ;99;83;0,918 ;1,000 ;11,5 ;0 ;
1337 ;2:14,50 ;14129 ;93 ;99;83;1,164 ;1,000 ;11,4 ;0 ;
1337 ;2:14,60 ;12112 ;92 ;99;82;1,212 ;1,000 ;11,3 ;0 ;
1337 ;2:14,70 ;9770 ;94 ;99;86;1,404 ;1,000 ;11,4 ;0 ;
1337 ;2:14,80 ;6983 ;86 ;99;94;1,457 ;1,000 ;11,5 ;0 ;
1337 ;2:14,90 ;5610 ;87 ;99;95;1,089 ;1,000 ;11,5 ;0 ;
1337 ;2:15,00 ;5855 ;81 ;99;90;1,027 ;1,000 ;11,4 ;0 ;
1337 ;2:15,10 ;6202 ;27 ;99;45;1,019 ;1,000 ;11,5 ;0 ;
1337 ;2:15,20 ;6192 ;12 ;99;40;1,006 ;1,000 ;11,4 ;0 ;
1337 ;2:15,30 ;6145 ;13 ;99;40;0,981 ;1,000 ;11,5 ;0 ;
1337 ;2:15,40 ;6143 ;12 ;99;40;0,956 ;1,000 ;11,4 ;0 ;
1337 ;2:15,50 ;6149 ;13 ;99;40;0,927 ;1,000 ;11,5 ;0 ;
1337 ;2:15,60 ;6095 ;12 ;99;40;0,916 ;1,000 ;11,4 ;0 ;
1337 ;2:15,70 ;6073 ;13 ;99;40;0,903 ;1,000 ;11,4 ;0 ;
1337 ;2:15,80 ;6038 ;13 ;99;40;0,910 ;1,000 ;11,6 ;0 ;
1337 ;2:15,90 ;6062 ;14 ;99;39;0,932 ;1,000 ;11,6 ;0 ;
1337 ;2:16,00 ;6113 ;12 ;100;38;0,939 ;1,000 ;11,4 ;0 ;
1337 ;2:16,10 ;6202 ;12 ;100;36;0,939 ;1,000 ;11,6 ;0 ;
1337 ;2:16,20 ;6317 ;13 ;100;35;0,939 ;1,000 ;11,4 ;0 ;
1337 ;2:16,30 ;6512 ;12 ;100;33;0,906 ;1,000 ;11,5 ;0 ;
1337 ;2:16,40 ;6761 ;12 ;99;30;0,870 ;1,000 ;11,5 ;0 ;
1337 ;2:16,50 ;7040 ;12 ;99;28;0,906 ;1,000 ;11,5 ;0 ;
1337 ;2:16,60 ;7425 ;12 ;99;25;0,999 ;1,000 ;11,5 ;0 ;
1337 ;2:16,70 ;7891 ;12 ;99;25;0,997 ;1,000 ;11,3 ;0 ;
1337 ;2:16,80 ;8676 ;12 ;99;25;0,906 ;1,000 ;11,5 ;0 ;
1337 ;2:16,90 ;9488 ;12 ;99;25;0,909 ;1,000 ;11,4 ;0 ;
1337 ;2:17,00 ;10422 ;13 ;99;25;0,942 ;1,000 ;11,4 ;0 ;
1337 ;2:17,10 ;11405 ;13 ;99;24;0,994 ;1,000 ;11,3 ;0 ;
1337 ;2:17,20 ;12500 ;13 ;99;29;1,085 ;1,000 ;11,3 ;0 ;
1337 ;2:17,30 ;13706 ;17 ;99;48;0,865 ;1,000 ;11,3 ;0 ;
1337 ;2:17,40 ;14066 ;82 ;99;83;1,022 ;1,000 ;11,5 ;0 ;
1337 ;2:17,50 ;13011 ;94 ;99;83;1,065 ;1,000 ;11,2 ;0 ;
1337 ;2:17,60 ;10387 ;89 ;99;84;1,322 ;1,000 ;11,4 ;0 ;
1337 ;2:17,70 ;7189 ;92 ;99;94;1,374 ;1,000 ;11,5 ;0 ;
1337 ;2:17,80 ;5013 ;90 ;99;96;1,170 ;1,000 ;11,4 ;0 ;
1337 ;2:17,90 ;4750 ;70 ;99;92;1,156 ;1,000 ;11,4 ;0 ;
1337 ;2:18,00 ;4823 ;26 ;99;63;1,149 ;1,000 ;11,5 ;0 ;
1337 ;2:18,10 ;4766 ;14 ;99;59;1,155 ;1,000 ;11,6 ;0 ;
1337 ;2:18,20 ;4742 ;14 ;99;59;1,160 ;1,000 ;11,5 ;0 ;
1337 ;2:18,30 ;4715 ;14 ;99;59;1,169 ;1,000 ;11,4 ;0 ;
1337 ;2:18,40 ;4734 ;14 ;99;59;1,184 ;1,000 ;11,3 ;0 ;
1337 ;2:18,50 ;4713 ;14 ;99;58;1,143 ;1,000 ;11,6 ;0 ;
1337 ;2:18,60 ;4650 ;14 ;99;58;1,094 ;1,000 ;11,6 ;0 ;
1337 ;2:18,70 ;4699 ;14 ;99;58;1,045 ;1,000 ;11,4 ;0 ;
1337 ;2:18,80 ;4693 ;14 ;99;58;1,029 ;1,000 ;11,6 ;0 ;
1337 ;2:18,90 ;4647 ;14 ;99;58;1,100 ;1,000 ;11,4 ;0 ;
1337 ;2:19,00 ;4629 ;14 ;99;57;1,204 ;1,000 ;11,6 ;0 ;
1337 ;2:19,10 ;4597 ;14 ;99;57;1,247 ;1,000 ;11,4 ;0 ;
1337 ;2:19,20 ;4463 ;13 ;99;57;1,240 ;1,000 ;11,5 ;0 ;
1337 ;2:19,30 ;4347 ;13 ;99;56;1,281 ;1,000 ;11,5 ;0 ;
1337 ;2:19,40 ;4273 ;13 ;99;57;1,323 ;1,000 ;11,5 ;0 ;
1337 ;2:19,50 ;4197 ;12 ;99;56;1,291 ;1,000 ;11,6 ;0 ;
1337 ;2:19,60 ;4130 ;12 ;99;56;1,251 ;1,000 ;11,5 ;0 ;
1337 ;2:19,70 ;4104 ;12 ;99;56;1,235 ;1,000 ;11,4 ;0 ;
1337 ;2:19,80 ;4121 ;12 ;99;55;1,215 ;1,000 ;11,5 ;0 ;
1337 ;2:19,90 ;4126 ;12 ;99;55;1,188 ;1,000 ;11,5 ;0 ;
1337 ;2:20,00 ;4061 ;11 ;99;54;1,169 ;1,000 ;11,4 ;0 ;
1337 ;2:20,10 ;4101 ;11 ;99;53;1,126 ;1,000 ;11,4 ;0 ;
1337 ;2:20,20 ;4024 ;12 ;99;53;1,057 ;1,000 ;11,5 ;0 ;
1337 ;2:20,30 ;4096 ;11 ;99;52;0,973 ;1,000 ;11,5 ;0 ;
1337 ;2:20,40 ;4069 ;11 ;99;51;0,906 ;1,000 ;11,5 ;0 ;
1337 ;2:20,50 ;4047 ;10 ;99;49;0,907 ;1,000 ;11,5 ;0 ;
1337 ;2:20,60 ;4119 ;10 ;99;47;0,900 ;1,000 ;11,5 ;0 ;
1337 ;2:20,70 ;4286 ;10 ;99;45;0,911 ;1,000 ;11,6 ;0 ;
1337 ;2:20,80 ;4688 ;9 ;99;42;0,917 ;1,000 ;11,5 ;0 ;
1337 ;2:20,90 ;5185 ;9 ;99;37;0,907 ;1,000 ;11,6 ;0 ;
1337 ;2:21,00 ;5711 ;8 ;99;30;0,938 ;1,000 ;11,5 ;0 ;
1337 ;2:21,10 ;6281 ;8 ;99;26;0,990 ;1,000 ;11,5 ;0 ;
1337 ;2:21,20 ;6878 ;9 ;99;23;0,974 ;1,000 ;11,5 ;0 ;
1337 ;2:21,30 ;7539 ;8 ;99;22;0,895 ;1,000 ;11,4 ;0 ;
1337 ;2:21,40 ;8499 ;8 ;99;21;0,875 ;1,000 ;11,5 ;0 ;
1337 ;2:21,50 ;9498 ;9 ;99;22;0,918 ;1,000 ;11,4 ;0 ;
1337 ;2:21,60 ;10422 ;9 ;99;22;0,985 ;1,000 ;11,4 ;0 ;
1337 ;2:21,70 ;11419 ;10 ;99;23;1,045 ;1,000 ;11,3 ;0 ;
1337 ;2:21,80 ;12516 ;10 ;99;29;1,106 ;1,000 ;11,4 ;0 ;
1337 ;2:21,90 ;13686 ;20 ;99;53;0,894 ;1,000 ;11,3 ;0 ;
1337 ;2:22,00 ;14118 ;92 ;99;83;0,898 ;1,000 ;11,5 ;0 ;
1337 ;2:22,10 ;13930 ;93 ;99;82;1,064 ;1,000 ;11,3 ;0 ;
1337 ;2:22,20 ;11538 ;89 ;99;83;1,410 ;1,000 ;11,3 ;0 ;
1337 ;2:22,30 ;8230 ;87 ;99;91;1,380 ;1,000 ;11,4 ;0 ;
1337 ;2:22,40 ;6481 ;88 ;99;94;1,120 ;1,000 ;11,4 ;0 ;
1337 ;2:22,50 ;6679 ;72 ;99;83;1,035 ;1,000 ;11,4 ;0 ;
1337 ;2:22,60 ;6939 ;24 ;99;39;1,021 ;1,000 ;11,5 ;0 ;
1337 ;2:22,70 ;6906 ;15 ;99;37;1,011 ;1,000 ;11,4 ;0 ;
1337 ;2:22,80 ;6870 ;15 ;99;37;0,989 ;1,000 ;11,4 ;0 ;
1337 ;2:22,90 ;6883 ;15 ;99;37;1,003 ;1,000 ;11,4 ;0 ;
1337 ;2:23,00 ;6845 ;15 ;99;36;1,023 ;1,000 ;11,4 ;0 ;
1337 ;2:23,10 ;6868 ;15 ;99;36;1,047 ;1,000 ;11,4 ;0 ;
1337 ;2:23,20 ;6898 ;15 ;99;35;1,069 ;1,000 ;11,3 ;0 ;
1337 ;2:23,30 ;6993 ;15 ;99;35;1,073 ;1,000 ;11,5 ;0 ;
1337 ;2:23,40 ;7035 ;15 ;99;36;1,080 ;1,000 ;11,4 ;0 ;
1337 ;2:23,50 ;7025 ;16 ;99;37;1,089 ;1,000 ;11,5 ;0 ;
1337 ;2:23,60 ;7033 ;15 ;99;37;1,074 ;1,000 ;11,4 ;0 ;
1337 ;2:23,70 ;6993 ;16 ;99;37;1,073 ;1,000 ;11,5 ;0 ;
1337 ;2:23,80 ;6957 ;15 ;99;37;1,080 ;1,000 ;11,5 ;0 ;
1337 ;2:23,90 ;6967 ;16 ;99;37;1,088 ;1,000 ;11,3 ;0 ;
1337 ;2:24,00 ;6978 ;16 ;99;37;1,074 ;1,000 ;11,5 ;0 ;
1337 ;2:24,10 ;6941 ;16 ;99;37;1,075 ;1,000 ;11,5 ;0 ;
1337 ;2:24,20 ;6993 ;15 ;99;37;1,090 ;1,000 ;11,4 ;0 ;
1337 ;2:24,30 ;6970 ;16 ;99;38;1,086 ;1,000 ;11,4 ;0 ;
1337 ;2:24,40 ;6952 ;15 ;99;38;1,076 ;1,000 ;11,4 ;0 ;
1337 ;2:24,50 ;6900 ;15 ;99;38;1,080 ;1,000 ;11,4 ;0 ;
1337 ;2:24,60 ;6906 ;15 ;99;38;1,087 ;1,000 ;11,4 ;0 ;
1337 ;2:24,70 ;6898 ;15 ;99;38;1,090 ;1,000 ;11,4 ;0 ;
1337 ;2:24,80 ;6880 ;15 ;99;38;1,089 ;1,000 ;11,5 ;0 ;
1337 ;2:24,90 ;6923 ;16 ;99;37;1,082 ;1,000 ;11,5 ;0 ;
1337 ;2:25,00 ;6923 ;15 ;99;37;1,076 ;1,000 ;11,5 ;0 ;
1337 ;2:25,10 ;6970 ;15 ;99;37;1,078 ;1,000 ;11,5 ;0 ;
1337 ;2:25,20 ;6939 ;15 ;99;37;1,075 ;1,000 ;11,4 ;0 ;
1337 ;2:25,30 ;6936 ;15 ;99;37;1,077 ;1,000 ;11,5 ;0 ;
1337 ;2:25,40 ;6913 ;15 ;99;38;1,073 ;1,000 ;11,4 ;0 ;
1337 ;2:25,50 ;6908 ;15 ;99;38;1,073 ;1,000 ;11,4 ;0 ;
1337 ;2:25,60 ;6850 ;15 ;99;38;1,079 ;1,000 ;11,5 ;0 ;
1337 ;2:25,70 ;6858 ;15 ;99;37;1,069 ;1,000 ;11,5 ;0 ;
1337 ;2:25,80 ;6863 ;14 ;99;37;1,065 ;1,000 ;11,5 ;0 ;
1337 ;2:25,90 ;6911 ;15 ;99;37;1,070 ;1,000 ;11,5 ;0 ;
1337 ;2:26,00 ;6898 ;15 ;99;37;1,070 ;1,000 ;11,5 ;0 ;
1337 ;2:26,10 ;6936 ;15 ;99;37;1,066 ;1,000 ;11,5 ;0 ;
1337 ;2:26,20 ;6908 ;15 ;99;37;1,055 ;1,000 ;11,5 ;0 ;
1337 ;2:26,30 ;6929 ;15 ;99;38;1,057 ;1,000 ;11,4 ;0 ;
1337 ;2:26,40 ;6885 ;14 ;99;38;1,076 ;1,000 ;11,4 ;0 ;
1337 ;2:26,50 ;6843 ;15 ;99;39;1,095 ;1,000 ;11,5 ;0 ;
1337 ;2:26,60 ;6730 ;15 ;99;39;1,101 ;1,000 ;11,5 ;0 ;
1337 ;2:26,70 ;6677 ;14 ;98;40;1,108 ;1,000 ;11,3 ;0 ;
1337 ;2:26,80 ;6660 ;15 ;98;40;1,105 ;1,000 ;11,4 ;0 ;
1337 ;2:26,90 ;6609 ;15 ;98;40;1,121 ;1,000 ;11,4 ;0 ;
1337 ;2:27,00 ;6602 ;15 ;98;40;1,139 ;1,000 ;11,4 ;0 ;
1337 ;2:27,10 ;6524 ;15 ;98;40;1,136 ;1,000 ;11,5 ;0 ;
1337 ;2:27,20 ;6485 ;15 ;98;41;1,131 ;1,000 ;11,3 ;0 ;
1337 ;2:27,30 ;6434 ;15 ;98;40;1,134 ;1,000 ;11,5 ;0 ;
1337 ;2:27,40 ;6469 ;15 ;98;41;1,134 ;1,000 ;11,3 ;0 ;
1337 ;2:27,50 ;6443 ;15 ;98;40;1,144 ;1,000 ;11,5 ;0 ;
1337 ;2:27,60 ;6423 ;15 ;98;40;1,132 ;1,000 ;11,4 ;0 ;
1337 ;2:27,70 ;6405 ;15 ;98;40;1,133 ;1,000 ;11,4 ;0 ;
1337 ;2:27,80 ;6454 ;15 ;98;40;1,134 ;1,000 ;11,5 ;0 ;
1337 ;2:27,90 ;6410 ;15 ;98;40;1,135 ;1,000 ;11,4 ;0 ;
1337 ;2:28,00 ;6416 ;15 ;98;40;1,120 ;1,000 ;11,5 ;0 ;
1337 ;2:28,10 ;6419 ;15 ;98;40;1,118 ;1,000 ;11,4 ;0 ;
1337 ;2:28,20 ;6405 ;14 ;98;40;1,122 ;1,000 ;11,4 ;0 ;
1337 ;2:28,30 ;6392 ;15 ;98;40;1,109 ;1,000 ;11,5 ;0 ;
1337 ;2:28,40 ;6381 ;15 ;98;40;1,099 ;1,000 ;11,3 ;0 ;
1337 ;2:28,50 ;6379 ;14 ;98;40;1,100 ;1,000 ;11,4 ;0 ;
1337 ;2:28,60 ;6373 ;15 ;98;39;1,093 ;1,000 ;11,5 ;0 ;
1337 ;2:28,70 ;6421 ;15 ;98;39;1,065 ;1,000 ;11,4 ;0 ;
1337 ;2:28,80 ;6432 ;14 ;98;38;1,040 ;1,000 ;11,4 ;0 ;
1337 ;2:28,90 ;6481 ;15 ;98;37;1,031 ;1,000 ;11,5 ;0 ;
1337 ;2:29,00 ;6595 ;15 ;98;35;1,040 ;1,000 ;11,5 ;0 ;
1337 ;2:29,10 ;6725 ;15 ;98;33;1,011 ;1,000 ;11,5 ;0 ;
1337 ;2:29,20 ;6949 ;15 ;98;31;0,973 ;1,000 ;11,4 ;0 ;
1337 ;2:29,30 ;7137 ;15 ;98;30;0,964 ;1,000 ;11,3 ;0 ;
1337 ;2:29,40 ;7378 ;15 ;98;28;0,965 ;1,000 ;11,3 ;0 ;
1337 ;2:29,50 ;7674 ;15 ;98;27;0,954 ;1,000 ;11,3 ;0 ;
1337 ;2:29,60 ;7968 ;15 ;98;26;0,943 ;1,000 ;11,3 ;0 ;
1337 ;2:29,70 ;8227 ;16 ;98;26;0,902 ;1,000 ;11,3 ;0 ;
1337 ;2:29,80 ;8507 ;17 ;98;24;0,893 ;1,000 ;11,4 ;0 ;
1337 ;2:29,90 ;8877 ;17 ;98;24;0,964 ;1,000 ;11,4 ;0 ;
1337 ;2:30,00 ;9291 ;16 ;98;25;0,993 ;1,000 ;11,4 ;0 ;
1337 ;2:30,10 ;9551 ;20 ;98;30;1,034 ;1,000 ;11,4 ;0 ;
1337 ;2:30,20 ;9441 ;23 ;98;31;1,113 ;1,000 ;11,4 ;0 ;
1337 ;2:30,30 ;9346 ;22 ;98;32;1,040 ;1,000 ;11,4 ;0 ;
1337 ;2:30,40 ;9291 ;23 ;98;32;0,907 ;1,000 ;11,4 ;0 ;
1337 ;2:30,50 ;9254 ;24 ;98;32;1,039 ;1,000 ;11,4 ;0 ;
1337 ;2:30,60 ;9231 ;21 ;98;29;1,073 ;1,000 ;11,3 ;0 ;
1337 ;2:30,70 ;9884 ;18 ;98;29;1,037 ;1,000 ;11,4 ;0 ;
1337 ;2:30,80 ;10926 ;18 ;98;27;1,035 ;1,000 ;11,4 ;0 ;
1337 ;2:30,90 ;11973 ;17 ;98;28;1,105 ;1,000 ;11,3 ;0 ;
1337 ;2:31,00 ;13011 ;17 ;98;35;0,987 ;1,000 ;11,3 ;0 ;
1337 ;2:31,10 ;13899 ;34 ;98;61;0,914 ;1,000 ;11,3 ;0 ;
1337 ;2:31,20 ;14129 ;83 ;98;82;0,951 ;1,000 ;11,5 ;0 ;
1337 ;2:31,30 ;14172 ;90 ;98;83;1,116 ;1,000 ;11,4 ;0 ;
1337 ;2:31,40 ;13354 ;86 ;98;82;1,203 ;1,000 ;11,3 ;0 ;
1337 ;2:31,50 ;11003 ;88 ;98;83;1,394 ;1,000 ;11,3 ;0 ;
1337 ;2:31,60 ;8546 ;85 ;98;90;1,438 ;1,000 ;11,3 ;0 ;
1337 ;2:31,70 ;6783 ;90 ;98;93;1,071 ;1,000 ;11,5 ;0 ;
1337 ;2:31,80 ;6855 ;67 ;98;81;0,959 ;1,000 ;11,3 ;0 ;
1337 ;2:31,90 ;7253 ;38 ;98;50;0,991 ;1,000 ;11,4 ;0 ;
1337 ;2:32,00 ;7239 ;21 ;98;29;0,905 ;1,000 ;11,3 ;0 ;
1337 ;2:32,10 ;7928 ;8 ;98;21;0,865 ;1,000 ;11,3 ;0 ;
1337 ;2:32,20 ;8924 ;5 ;98;20;0,889 ;1,000 ;11,3 ;0 ;
1337 ;2:32,30 ;9852 ;2 ;98;21;0,956 ;1,000 ;11,4 ;0 ;
1337 ;2:32,40 ;10875 ;3 ;98;20;1,019 ;1,000 ;11,4 ;0 ;
1337 ;2:32,50 ;11919 ;3 ;98;23;1,080 ;1,000 ;11,3 ;0 ;
1337 ;2:32,60 ;12975 ;8 ;98;34;1,016 ;1,000 ;11,3 ;0 ;
1337 ;2:32,70 ;13827 ;46 ;98;68;0,934 ;1,000 ;11,2 ;0 ;
1337 ;2:32,80 ;14076 ;94 ;98;83;0,942 ;1,000 ;11,4 ;0 ;
1337 ;2:32,90 ;14118 ;90 ;98;83;1,189 ;1,000 ;11,4 ;0 ;
1337 ;2:33,00 ;12833 ;95 ;98;82;1,428 ;1,000 ;11,3 ;0 ;
1337 ;2:33,10 ;10850 ;93 ;98;83;1,121 ;1,000 ;11,3 ;0 ;
1337 ;2:33,20 ;9541 ;73 ;98;74;0,745 ;1,000 ;11,4 ;0 ;
1337 ;2:33,30 ;9254 ;42 ;98;45;0,709 ;1,000 ;11,4 ;0 ;
1337 ;2:33,40 ;9422 ;21 ;98;28;0,761 ;1,000 ;11,4 ;0 ;
1337 ;2:33,50 ;10319 ;13 ;98;25;0,798 ;1,000 ;11,3 ;0 ;
1337 ;2:33,60 ;11308 ;13 ;98;26;0,882 ;1,000 ;11,3 ;0 ;
1337 ;2:33,70 ;12409 ;15 ;98;35;0,922 ;1,000 ;11,3 ;0 ;
1337 ;2:33,80 ;13666 ;50 ;98;70;0,813 ;1,000 ;11,1 ;0 ;
1337 ;2:33,90 ;14023 ;93 ;98;83;0,766 ;1,000 ;11,3 ;0 ;
1337 ;2:34,00 ;13269 ;85 ;98;82;0,808 ;1,000 ;11,3 ;0 ;
1337 ;2:34,10 ;11061 ;82 ;98;84;0,886 ;1,000 ;11,3 ;0 ;
1337 ;2:34,20 ;7665 ;85 ;98;92;0,871 ;1,000 ;11,3 ;0 ;
1337 ;2:34,30 ;7898 ;84 ;98;90;0,968 ;1,000 ;11,4 ;0 ;
1337 ;2:34,40 ;7295 ;84 ;98;93;0,982 ;1,000 ;11,4 ;0 ;
1337 ;2:34,50 ;7904 ;83 ;98;91;0,984 ;1,000 ;11,2 ;0 ;
1337 ;2:34,60 ;8716 ;86 ;98;89;0,933 ;1,000 ;11,3 ;0 ;
1337 ;2:34,70 ;9541 ;85 ;98;87;1,281 ;1,000 ;11,2 ;0 ;
1337 ;2:34,80 ;10399 ;86 ;98;86;1,450 ;1,000 ;11,2 ;0 ;
1337 ;2:34,90 ;9159 ;83 ;98;84;1,152 ;1,000 ;11,4 ;0 ;
1337 ;2:35,00 ;9309 ;57 ;98;60;0,872 ;1,000 ;11,4 ;0 ;
1337 ;2:35,10 ;9551 ;34 ;98;39;0,879 ;1,000 ;11,4 ;0 ;
1337 ;2:35,20 ;9610 ;20 ;98;27;0,957 ;1,000 ;11,4 ;0 ;
1337 ;2:35,30 ;10515 ;8 ;98;21;1,067 ;1,000 ;11,3 ;0 ;
1337 ;2:35,40 ;11581 ;2 ;98;22;1,221 ;1,000 ;11,3 ;0 ;
1337 ;2:35,50 ;12660 ;3 ;98;28;1,151 ;1,000 ;11,3 ;0 ;
1337 ;2:35,60 ;13736 ;26 ;98;58;0,923 ;1,000 ;11,2 ;0 ;
1337 ;2:35,70 ;14097 ;89 ;98;83;0,979 ;1,000 ;11,4 ;0 ;
1337 ;2:35,80 ;14226 ;93 ;98;83;1,293 ;1,000 ;11,5 ;0 ;
1337 ;2:35,90 ;12287 ;93 ;98;82;1,469 ;1,000 ;11,3 ;0 ;
1337 ;2:36,00 ;10439 ;94 ;98;84;1,289 ;1,000 ;11,3 ;0 ;
1337 ;2:36,10 ;8932 ;88 ;98;86;0,957 ;1,000 ;11,4 ;0 ;
1337 ;2:36,20 ;9479 ;58 ;98;51;0,909 ;1,000 ;11,4 ;0 ;
1337 ;2:36,30 ;9546 ;24 ;98;28;0,973 ;1,000 ;11,4 ;0 ;
1337 ;2:36,40 ;10551 ;9 ;98;22;1,031 ;1,000 ;11,4 ;0 ;
1337 ;2:36,50 ;11517 ;10 ;98;23;1,241 ;1,000 ;11,3 ;0 ;
1337 ;2:36,60 ;12609 ;11 ;98;30;1,023 ;1,000 ;11,3 ;0 ;
1337 ;2:36,70 ;13676 ;30 ;98;58;0,972 ;1,000 ;11,3 ;0 ;
1337 ;2:36,80 ;14161 ;87 ;98;81;1,124 ;1,000 ;11,4 ;0 ;
